INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2020;9;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;279;145;212
9434;2020;9;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;284;169;226
9434;2020;9;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;313;139;226
9434;2020;9;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;340;162;251
9434;2020;9;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;311;179;245
9434;2020;9;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;254;174;214
9434;2020;9;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;248;155;202
9434;2020;9;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;283;138;210
9434;2020;9;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;301;156;228
9434;2020;9;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;314;166;240
9434;2020;9;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;310;178;244
9434;2020;9;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;325;181;253
9434;2020;9;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;343;164;254
9434;2020;9;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;335;178;256
9434;2020;9;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;328;193;260
9434;2020;9;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;342;189;266
9434;2020;9;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;306;210;258
9434;2020;9;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;262;174;218
9434;2020;9;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;262;167;214
9434;2020;9;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;263;161;212
9434;2020;9;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;259;181;220
9434;2020;9;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;264;157;210
9434;2020;9;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;276;156;216
9434;2020;9;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;271;182;226
9434;2020;9;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;197;129;163
9434;2020;9;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;212;129;170
9434;2020;9;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;192;109;150
9434;2020;9;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;215;122;168
9434;2020;9;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;239;88;164
9434;2020;9;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;272;92;182
