INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;6;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;273;156;214
9434;2018;6;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;277;170;224
9434;2018;6;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;265;152;208
9434;2018;6;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;281;163;222
9434;2018;6;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;244;164;204
9434;2018;6;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;236;146;191
9434;2018;6;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;264;158;211
9434;2018;6;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;271;169;220
9434;2018;6;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;261;162;212
9434;2018;6;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;215;162;188
9434;2018;6;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;245;133;189
9434;2018;6;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;254;144;199
9434;2018;6;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;222;155;188
9434;2018;6;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;247;146;196
9434;2018;6;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;285;148;216
9434;2018;6;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;277;167;222
9434;2018;6;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;274;150;212
9434;2018;6;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;278;165;222
9434;2018;6;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;321;169;245
9434;2018;6;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;340;184;262
9434;2018;6;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;354;182;268
9434;2018;6;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;329;210;270
9434;2018;6;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;328;180;254
9434;2018;6;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;331;172;252
9434;2018;6;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;345;190;268
9434;2018;6;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;343;188;266
9434;2018;6;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;334;210;272
9434;2018;6;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;308;198;253
9434;2018;6;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;322;187;254
9434;2018;6;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;338;189;264
