INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;6;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;85;88;89;89;90;89;85;79;69;61;56;50;48;49;48;53;51;71;72;69;78;83;84;91;330;45;1440
9434;2018;6;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;89;86;89;89;86;87;80;76;69;61;59;54;49;42;46;39;42;45;58;71;75;76;80;89;9999;36;1610
9434;2018;6;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;83;86;86;87;87;82;80;74;68;64;59;55;49;53;56;52;50;55;64;68;70;71;79;89;520;47;1630
9434;2018;6;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;79;83;84;85;86;87;81;76;72;61;56;52;39;36;39;35;30;40;33;45;47;51;54;55;88;450;29;1540
9434;2018;6;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;62;67;68;68;66;66;63;61;53;47;43;43;45;41;37;37;37;40;55;61;63;67;63;69;350;35;1610
9434;2018;6;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;67;67;71;74;75;76;71;68;66;61;56;44;44;43;62;69;59;64;65;73;76;67;71;77;2130;42;1240
9434;2018;6;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;72;74;77;73;75;75;71;65;56;54;47;44;41;39;41;38;39;40;55;52;56;64;60;69;78;150;38;9999
9434;2018;6;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;71;77;75;74;81;84;79;77;74;70;65;61;55;56;47;44;45;47;50;52;52;57;64;60;85;510;42;1520
9434;2018;6;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;73;76;79;77;79;78;70;62;55;51;47;52;56;53;55;46;55;78;74;87;89;93;94;94;2230;46;1600
9434;2018;6;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;92;94;95;93;95;95;96;87;73;69;65;76;74;70;73;80;69;69;66;69;76;80;84;86;96;600;63;1810
9434;2018;6;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;81;79;81;83;85;73;69;65;56;53;47;51;46;60;52;53;53;57;65;65;70;72;71;85;9999;44;1230
9434;2018;6;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;71;70;71;75;80;73;71;69;70;61;59;52;44;42;40;37;37;44;47;50;54;59;59;80;500;35;1610
9434;2018;6;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;61;65;63;63;63;61;60;58;56;54;52;49;49;48;47;47;45;46;50;54;57;62;63;65;140;45;1640
9434;2018;6;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;63;61;62;63;63;61;58;57;52;49;46;42;42;40;40;41;41;43;46;51;56;61;64;64;9999;39;1320
9434;2018;6;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;63;62;60;59;61;57;50;45;38;36;35;32;33;32;35;39;43;49;53;57;62;65;68;68;2330;30;1220
9434;2018;6;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;70;70;73;74;75;71;67;61;54;51;46;41;39;38;33;33;36;32;40;40;48;48;53;75;9999;31;1520
9434;2018;6;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;63;66;68;69;67;66;63;58;55;52;48;41;38;32;29;30;32;29;27;27;33;42;46;69;9999;26;1950
9434;2018;6;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;53;56;52;50;53;53;53;52;49;46;43;43;40;38;38;39;40;41;46;50;57;60;62;64;67;2340;37;1350
9434;2018;6;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;69;70;69;69;71;66;62;59;54;48;45;43;40;35;32;31;29;29;31;37;43;50;57;71;450;27;1750
