INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;P77;P24;PHT07;PHT13;PHT18;PHT24;PMAX10;PMAX20;PMAX30;PMAX60;PMAX2H;PMAX6H;PMAX12H;PINTMAX;PHINT;DIR;VEL;PDUR;PH01;PH02;PH03;PH04;PH05;PH06;PH07;PH08;PH09;PH10;PH11;PH12;PH13;PH14;PH15;PH16;PH17;PH18;PH19;PH20;PH21;PH22;PH23;PH24;Lluvia;Nieve;Granizo;Tormenta;Niebla;Rocio;Escarcha;NieveSuelo;Neblina;Calima;VientoFuerte;Polvareda;MetPrecNoEspec;Otros
9434;2019;11;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;10;10;0;0;8;2;4;4;4;8;8;10;10;24;1704;27;16;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;4;4;-3;2;0;0;0;0;1;;;;;;;;;;;;;
9434;2019;11;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;34;14;0;2;2;10;2;4;4;6;10;10;14;12;9999;;;110;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;4;4;2;1;;;;;;;;;;1;;;G
9434;2019;11;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;2;22;20;2;-3;0;20;20;20;22;22;22;22;120;648;29;59;29;-3;0;0;0;0;0;20;2;-3;0;0;0;0;0;0;-3;0;0;0;0;0;0;0;0;5;;;;;;;;;;1;;;
9434;2019;11;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;40;40;0;0;30;10;16;24;32;38;40;40;40;96;1740;34;24;104;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;10;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;4;4;0;-3;4;-3;4;4;4;4;4;4;4;24;1358;33;24;22;0;0;0;0;0;0;0;0;0;0;0;0;-3;4;-3;0;0;0;0;0;-3;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2019;11;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;16;16;-3;8;-3;8;8;8;8;8;8;8;16;48;1823;27;29;106;-3;0;0;0;-3;0;0;4;2;2;0;0;0;-3;-3;0;0;0;8;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;44;44;0;-3;30;14;8;10;12;14;24;44;44;48;1746;31;48;319;0;0;0;0;0;0;0;0;0;0;0;0;-3;2;8;8;2;10;8;6;-3;-3;0;0;1;;;;;;;;;;1;;;
9434;2019;11;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;56;0;0;0;56;12;22;30;52;56;56;56;72;2215;32;28;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;38;0;1;;;;;;;;;;;;;
9434;2019;11;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;-3;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;-3;-3;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;
9434;2019;11;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;58;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3;-3;0;0;1;;;;;;;;;;1;;;
9434;2019;11;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;46;60;58;2;0;0;8;12;14;20;32;60;60;48;652;30;24;414;0;-3;16;6;6;10;20;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1;;;I
9434;2019;11;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;2;46;44;2;0;0;8;14;20;38;46;46;46;48;615;32;37;130;0;0;0;0;0;14;30;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;-3;-3;0;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2019;11;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2019;11;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;34;10;0;0;8;2;2;2;2;4;6;8;10;12;9999;;;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;2;-3;0;2;0;0;0;1;;;;1;;;;;;;;;
9434;2019;11;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;24;24;0;0;0;8;16;22;24;24;24;24;48;9999;;;47;8;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;;;;1;;1;;;
9434;2019;11;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2019;11;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;8;8;0;0;0;8;2;2;2;4;8;8;8;12;9999;;;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;1;;;;;1;;;1;;;;;
9434;2019;11;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;-3;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;;;;;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;1;;;;1;;;;;
9434;2019;11;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;56;0;4;12;40;26;36;36;38;40;48;52;156;2016;10;11;232;0;0;0;0;0;0;0;0;4;-3;0;0;0;0;2;6;4;0;-3;0;38;2;0;0;1;;;;;1;;;;;;;;
9434;2019;11;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;8;16;8;8;0;0;6;8;12;16;16;16;16;36;646;27;37;48;0;0;0;0;0;0;8;8;-3;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;11;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;14;6;0;0;0;6;2;4;4;6;6;6;6;12;9999;;;49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;1;;;;;;;;;;;;;
9434;2019;11;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;8;8;0;0;0;2;4;4;6;8;8;8;12;9999;;;40;-3;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2019;11;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;;;;;;;;
9434;2019;11;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2019;11;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3;-3;-3;0;0;1;;;;;;;;;;1;;;
9434;2019;11;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
