INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;11;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9902;9881;9848;9822;9902;0;9807;24
9434;2019;11;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9807;9783;9757;9735;9807;0;9704;24
9434;2019;11;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9704;9676;9740;9773;9779;19;9643;6
9434;2019;11;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9772;9762;9738;9742;9773;1;9719;15
9434;2019;11;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9747;9756;9757;9790;9820;99;9741;4
9434;2019;11;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9820;9834;9836;9822;9849;10;9800;24
9434;2019;11;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9800;9785;9796;9784;9806;11;9774;6
9434;2019;11;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9789;9801;9802;9847;9872;24;9783;4
9434;2019;11;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9872;9879;9852;9836;9884;8;9822;21
9434;2019;11;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9841;9843;9832;9849;9863;23;9829;14
9434;2019;11;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9860;9845;9832;9849;9866;1;9829;14
9434;2019;11;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9858;9845;9823;9796;9858;0;9762;24
9434;2019;11;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9762;9759;9799;9802;9805;18;9738;4
9434;2019;11;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9751;9726;9687;9679;9751;0;9675;16
9434;2019;11;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9703;9715;9716;9741;9779;23;9702;0
9434;2019;11;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9778;9816;9823;9827;9834;10;9778;0
9434;2019;11;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9815;9790;9790;9829;0;9780;24
9434;2019;11;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9784;9810;9829;9849;9862;23;9784;0
9434;2019;11;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9861;9862;9846;9840;9868;9;9839;24
9434;2019;11;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9839;9824;9795;9781;9839;0;9780;18
9434;2019;11;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9782;9777;9766;9768;9784;8;9760;14
9434;2019;11;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9771;9735;9664;9612;9771;0;9602;24
9434;2019;11;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9603;9629;9694;9741;9785;24;9592;3
9434;2019;11;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9785;9812;9819;9821;9833;10;9785;0
9434;2019;11;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9819;9813;9818;9829;9838;21;9802;5
9434;2019;11;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9832;9816;9794;9770;9832;0;9752;24
9434;2019;11;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9752;9782;9790;9801;9809;23;9749;2
9434;2019;11;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9808;9821;9829;9829;9840;10;9804;2
9434;2019;11;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9832;9873;9892;9896;9905;99;9831;0
9434;2019;11;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9903;9884;9854;9821;9903;0;9819;18
