INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;3;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9959;9954;9926;9910;9959;0;9906;17
9434;2019;3;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9936;9940;9933;9929;9950;10;9922;99
9434;2019;3;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9932;9924;9897;9858;9933;1;9854;17
9434;2019;3;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9865;9855;9851;9852;9885;23;9844;14
9434;2019;3;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9866;9854;9833;9885;0;9819;24
9434;2019;3;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9819;9765;9737;9742;9819;0;9708;16
9434;2019;3;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9792;9848;9845;9834;9864;24;9792;0
9434;2019;3;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9864;9894;9925;9936;9978;24;9864;0
9434;2019;3;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9978;9994;9996;9983;10011;10;9976;3
9434;2019;3;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9989;9984;9977;9979;9992;9;9966;16
9434;2019;3;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9986;10007;10000;9985;10017;10;9984;17
9434;2019;3;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9990;9976;9933;9899;9990;0;9896;18
9434;2019;3;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9922;9946;9956;9978;10000;23;9922;0
9434;2019;3;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9995;9994;9974;9965;10001;9;9962;17
9434;2019;3;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9985;9975;9953;9939;9987;1;9933;17
9434;2019;3;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9947;9933;9892;9848;9947;0;9846;18
9434;2019;3;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9847;9851;9873;9903;9935;23;9840;2
9434;2019;3;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9932;9936;9936;9937;9955;22;9916;3
9434;2019;3;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9950;9937;9930;9941;9972;99;9927;14
9434;2019;3;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9972;9979;9967;9958;9987;9;9951;16
9434;2019;3;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9985;9989;9973;9956;9992;99;9952;99
9434;2019;3;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9972;9986;9972;9952;9990;9;9948;17
9434;2019;3;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9969;9975;9949;9927;9978;8;9926;99
9434;2019;3;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9941;9947;9924;9902;9950;99;9901;17
9434;2019;3;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9922;9929;9911;9892;9934;9;9888;16
9434;2019;3;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9915;9932;9910;9891;9936;99;9887;17
9434;2019;3;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9936;9950;9934;9919;9964;24;9913;16
9434;2019;3;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9964;9981;9959;9936;9984;8;9934;17
9434;2019;3;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9956;9967;9938;9919;9969;8;9914;17
9434;2019;3;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9940;9934;9902;9871;9941;0;9871;99
9434;2019;3;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9891;9872;9863;9850;9892;0;9849;17
