INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;6;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9908;9917;9889;9864;9918;8;9863;18
9434;2019;6;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9886;9857;9832;9887;99;9830;18
9434;2019;6;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9865;9866;9840;9809;9867;7;9807;19
9434;2019;6;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9820;9811;9772;9741;9820;0;9738;19
9434;2019;6;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9785;9786;9821;9825;9846;24;9768;5
9434;2019;6;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9845;9846;9800;9755;9848;2;9753;19
9434;2019;6;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9774;9830;9856;9872;9920;24;9771;1
9434;2019;6;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9920;9938;9898;9870;9939;7;9866;17
9434;2019;6;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9880;9865;9830;9812;9883;1;9807;17
9434;2019;6;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9867;9869;9851;9836;9871;7;9833;18
9434;2019;6;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9849;9841;9836;9839;9862;22;9833;16
9434;2019;6;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9856;9861;9834;9808;9862;8;9806;17
9434;2019;6;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9820;9830;9799;9784;9831;7;9779;16
9434;2019;6;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9813;9814;9800;9785;9847;24;9781;16
9434;2019;6;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9847;9884;9877;9872;9910;24;9847;0
9434;2019;6;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9910;9911;9877;9847;9912;99;9846;19
9434;2019;6;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9858;9870;9840;9811;9870;7;9809;19
9434;2019;6;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9833;9804;9785;9839;5;9783;17
9434;2019;6;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9820;9839;9824;9802;9839;7;9801;17
9434;2019;6;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9832;9849;9826;9826;9856;23;9812;17
9434;2019;6;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9853;9865;9862;9858;9887;23;9848;1
9434;2019;6;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9886;9883;9842;9815;9888;1;9814;19
9434;2019;6;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9839;9815;9795;9840;99;9792;17
9434;2019;6;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9826;9846;9825;9814;9847;7;9813;17
9434;2019;6;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9844;9866;9851;9827;9870;8;9827;18
9434;2019;6;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9868;9879;9858;9842;9887;24;9837;16
9434;2019;6;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9887;9901;9869;9848;9902;7;9844;16
9434;2019;6;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9872;9878;9852;9831;9879;99;9831;99
9434;2019;6;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9845;9852;9832;9815;9854;8;9813;17
9434;2019;6;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9839;9876;9848;9821;9879;8;9820;18
