INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2019;9;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;66;69;70;69;72;74;67;62;57;52;47;43;42;39;37;41;44;43;44;47;54;63;62;74;600;37;1500
9434;2019;9;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;67;66;66;64;64;62;58;52;46;40;38;35;34;33;32;31;32;36;41;47;52;53;53;69;120;26;1740
9434;2019;9;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;53;54;56;58;61;65;65;60;56;51;47;41;36;34;31;31;30;30;30;34;37;40;44;50;67;530;29;1720
9434;2019;9;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;58;62;63;63;64;65;63;56;51;46;42;38;35;27;29;29;35;40;46;51;53;54;58;66;540;23;1430
9434;2019;9;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;64;61;63;65;66;62;50;44;38;36;35;34;31;32;34;38;41;45;49;52;54;56;66;9999;31;1400
9434;2019;9;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;58;60;62;63;61;63;64;61;57;51;45;37;34;31;30;29;32;35;40;45;49;51;53;54;65;550;28;1510
9434;2019;9;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;55;57;58;59;60;63;66;65;59;51;43;41;37;34;30;26;26;27;28;39;44;52;57;57;67;610;25;1540
9434;2019;9;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;61;64;65;70;71;71;66;61;57;50;48;45;41;36;31;32;32;35;33;36;38;45;46;73;520;30;1450
9434;2019;9;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;50;52;54;58;62;65;67;64;62;58;48;41;36;34;33;32;29;39;42;43;41;48;49;49;67;600;28;1550
9434;2019;9;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;53;53;56;57;62;64;62;59;54;49;46;45;42;43;40;40;49;49;45;48;57;60;62;61;67;430;39;1350
9434;2019;9;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;64;63;62;64;65;64;60;52;42;38;33;29;27;31;31;33;35;38;44;49;53;55;57;;;;
9434;2019;9;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;64;66;68;70;71;68;61;56;52;44;39;37;32;30;29;28;34;40;42;44;49;54;71;550;28;9999
9434;2019;9;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;56;59;67;70;72;72;70;66;60;57;51;49;57;53;46;43;46;51;57;58;56;65;81;89;2359;43;1600
9434;2019;9;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;89;84;86;91;90;91;92;93;89;85;76;61;57;39;41;37;35;37;44;56;59;61;63;68;93;640;35;1600
9434;2019;9;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;73;71;75;75;76;76;75;77;71;59;48;44;38;37;63;56;47;51;69;73;73;74;73;74;78;630;36;1240
9434;2019;9;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;80;82;82;81;81;83;82;78;73;68;61;54;36;34;32;34;35;41;43;45;52;59;63;83;540;32;1500
9434;2019;9;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;68;73;75;78;80;81;79;75;69;63;55;49;41;30;30;29;30;35;38;41;45;40;45;81;600;27;1355
9434;2019;9;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;46;48;52;60;63;68;70;63;58;56;54;49;48;46;43;36;37;34;40;52;53;56;62;67;71;530;33;1710
9434;2019;9;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;73;75;78;80;80;80;77;72;69;62;58;50;46;41;39;35;36;39;53;52;48;55;62;80;9999;34;1610
9434;2019;9;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;65;68;69;73;76;80;80;80;77;70;62;53;49;47;47;48;49;55;63;64;65;65;67;68;81;610;45;1220
9434;2019;9;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;77;80;82;85;91;91;90;89;85;72;63;58;49;44;41;43;44;47;45;49;59;72;79;81;91;430;41;1350
9434;2019;9;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;80;82;83;84;84;85;82;56;54;56;62;47;46;46;46;43;41;43;43;45;50;53;54;86;610;41;9999
9434;2019;9;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;63;70;71;72;73;73;71;64;61;55;41;34;33;32;32;33;35;40;41;45;48;53;60;74;440;31;1330
9434;2019;9;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;62;63;63;67;68;63;55;47;41;23;28;29;30;34;38;42;45;49;48;49;50;55;69;530;23;1100
9434;2019;9;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;63;65;68;70;70;69;66;57;53;50;46;45;41;36;36;36;39;41;44;50;55;55;55;70;430;34;1410
9434;2019;9;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;60;65;69;73;73;75;73;66;56;48;44;36;33;30;30;30;32;36;39;44;44;48;51;75;9999;29;1420
9434;2019;9;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;55;59;62;63;65;67;68;66;67;61;55;49;43;36;27;28;26;29;37;39;38;39;45;60;69;620;25;1610
9434;2019;9;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;71;72;74;76;75;77;74;69;64;58;52;46;41;37;33;29;32;35;39;49;56;70;79;82;2330;29;1600
9434;2019;9;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;78;83;85;86;89;90;86;79;72;63;54;44;38;32;25;20;26;31;38;40;45;51;55;91;550;20;1530
