INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;7;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;55;60;64;67;69;70;68;60;53;49;44;40;37;37;37;53;51;93;97;92;88;89;90;88;98;1720;33;1330
9434;2018;7;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;90;87;81;81;77;71;65;56;51;49;42;38;35;33;31;24;24;28;28;31;33;43;41;44;90;0;23;1510
9434;2018;7;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;49;49;51;53;58;59;57;53;48;45;43;40;35;30;26;26;26;26;29;37;42;43;49;55;64;2359;25;1410
9434;2018;7;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;68;70;72;74;76;74;70;62;56;52;47;40;30;28;27;13;15;38;44;55;59;62;64;77;510;13;1600
9434;2018;7;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;65;65;68;72;69;67;62;57;52;47;43;40;38;34;31;30;32;37;41;49;54;57;58;72;400;30;1530
9434;2018;7;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;63;65;65;66;65;63;58;54;51;44;40;38;36;34;30;29;28;29;34;38;43;48;54;66;9999;28;1630
9434;2018;7;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;58;61;63;65;67;68;65;62;58;53;50;47;44;41;32;31;29;29;30;38;48;70;69;64;74;2359;27;1540
9434;2018;7;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;74;77;77;75;73;75;74;70;58;51;43;41;39;35;30;33;35;32;36;38;38;44;52;54;78;110;30;1400
9434;2018;7;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;71;66;78;77;87;90;89;79;68;54;48;43;39;31;29;28;27;29;32;36;41;52;51;54;91;510;26;1530
9434;2018;7;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;51;51;55;57;60;60;56;50;48;45;41;38;33;31;30;30;31;33;35;40;47;49;52;61;450;29;1520
9434;2018;7;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;54;54;56;59;62;67;68;58;53;51;46;42;38;33;28;34;39;74;66;70;67;66;79;82;85;2220;22;1340
9434;2018;7;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;79;83;84;86;87;82;79;75;70;61;56;51;47;43;41;40;38;40;42;44;48;54;59;87;500;38;1700
9434;2018;7;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;66;68;73;73;73;69;66;63;62;56;49;42;41;40;35;33;31;31;36;41;42;41;41;74;340;27;1640
9434;2018;7;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;45;59;73;72;75;78;73;68;61;58;51;42;37;34;31;27;30;28;30;32;37;47;51;54;79;520;27;1450
9434;2018;7;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;55;61;59;61;61;63;65;58;54;47;43;32;15;15;15;14;17;20;19;18;21;51;52;56;66;530;12;1510
9434;2018;7;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;59;60;62;62;56;56;57;56;52;47;44;39;36;34;37;40;42;41;44;49;54;58;61;63;250;32;1450
9434;2018;7;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;59;62;61;65;60;60;62;57;51;46;42;38;35;30;30;27;27;27;30;37;35;39;44;66;410;27;9999
9434;2018;7;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;52;55;60;59;63;62;56;56;54;50;43;36;29;28;25;28;33;38;42;50;52;52;55;57;63;9999;23;1410
9434;2018;7;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;68;67;71;72;78;75;68;63;56;49;47;40;33;31;31;26;27;28;39;37;58;63;65;78;500;25;1540
9434;2018;7;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;70;70;71;72;72;70;66;63;57;53;48;44;41;37;36;46;60;79;77;79;79;73;70;82;1910;35;1520
9434;2018;7;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;73;70;75;71;70;68;62;58;51;46;40;39;38;39;37;41;43;43;45;44;44;48;49;76;240;36;1450
9434;2018;7;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;50;54;55;58;62;66;68;65;61;53;47;44;43;37;33;29;30;31;32;36;42;45;50;55;68;9999;27;1530
9434;2018;7;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;62;64;66;67;65;63;59;54;49;44;43;37;34;32;28;29;29;31;36;40;49;54;68;9999;28;9999
9434;2018;7;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;69;67;74;75;75;70;59;54;50;47;44;42;35;28;23;22;24;26;29;41;48;57;61;76;340;22;9999
9434;2018;7;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;63;64;64;67;70;69;66;62;57;53;49;43;38;37;33;32;29;35;32;42;49;55;61;70;500;27;1710
9434;2018;7;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;71;72;74;76;79;77;61;49;42;41;41;38;33;30;29;21;18;23;28;36;43;55;58;81;530;18;1700
9434;2018;7;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;64;66;68;69;70;68;67;64;57;53;51;43;35;27;26;24;27;28;37;42;41;42;57;70;9999;23;1550
9434;2018;7;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;63;65;69;71;72;71;66;60;56;51;45;40;35;30;31;30;32;34;37;40;44;47;50;73;510;28;1540
9434;2018;7;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;52;54;58;62;64;67;67;63;61;57;49;41;33;29;26;22;22;21;24;28;33;37;41;53;68;540;21;9999
9434;2018;7;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;61;63;64;65;69;69;67;62;55;48;46;42;35;32;27;24;25;30;30;33;36;40;41;70;510;24;1530
9434;2018;7;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;52;49;62;65;65;64;60;59;60;56;50;45;40;38;35;31;28;26;30;37;44;51;58;61;66;320;23;1650
