INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2020;11;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;233;81;157
9434;2020;11;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;248;110;179
9434;2020;11;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;163;109;136
9434;2020;11;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;110;90;100
9434;2020;11;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;126;90;108
9434;2020;11;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;184;122;153
9434;2020;11;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;192;126;159
9434;2020;11;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;185;93;139
9434;2020;11;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;183;78;130
9434;2020;11;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;187;77;132
9434;2020;11;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;114;76;95
9434;2020;11;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;120;93;106
9434;2020;11;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;114;68;91
9434;2020;11;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;138;69;104
9434;2020;11;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;192;93;142
9434;2020;11;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;172;109;140
9434;2020;11;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;189;65;127
9434;2020;11;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;174;59;116
9434;2020;11;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;197;66;132
9434;2020;11;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;152;80;116
9434;2020;11;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;137;25;81
9434;2020;11;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;118;-4;57
9434;2020;11;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;137;-4;66
9434;2020;11;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;130;6;68
9434;2020;11;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;134;39;86
9434;2020;11;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;133;63;98
9434;2020;11;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;144;98;121
9434;2020;11;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;161;76;118
9434;2020;11;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;169;68;118
9434;2020;11;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;133;35;84
