INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2021;1;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;93;24;58
9434;2021;1;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;8;36
9434;2021;1;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;10;50
9434;2021;1;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;-13;36
9434;2021;1;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;73;-6;34
9434;2021;1;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;-27;20
9434;2021;1;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;14;-31;-8
9434;2021;1;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;32;-29;2
9434;2021;1;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;4;-3;0
9434;2021;1;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;36;3;20
9434;2021;1;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;-10;20
9434;2021;1;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;66;-14;26
9434;2021;1;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;113;41;77
9434;2021;1;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;108;44;76
9434;2021;1;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;119;66;92
9434;2021;1;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;137;60;98
9434;2021;1;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;155;25;90
9434;2021;1;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;138;35;86
9434;2021;1;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;105;16;60
9434;2021;1;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;25;50
9434;2021;1;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;155;31;93
9434;2021;1;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;140;36;88
9434;2021;1;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;132;36;84
9434;2021;1;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;134;74;104
9434;2021;1;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;114;67;90
9434;2021;1;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;148;44;96
9434;2021;1;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;194;68;131
9434;2021;1;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;195;79;137
9434;2021;1;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;197;128;162
9434;2021;1;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;174;75;124
9434;2021;1;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;174;76;125
