INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;5;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;173;71;122
9434;2018;5;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;207;55;131
9434;2018;5;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;170;100;135
9434;2018;5;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;199;96;148
9434;2018;5;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;241;104;172
9434;2018;5;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;267;127;197
9434;2018;5;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;270;158;214
9434;2018;5;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;271;150;210
9434;2018;5;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;241;121;181
9434;2018;5;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;219;110;164
9434;2018;5;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;270;77;174
9434;2018;5;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;236;87;162
9434;2018;5;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;185;70;128
9434;2018;5;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;191;94;142
9434;2018;5;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;204;104;154
9434;2018;5;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;245;99;172
9434;2018;5;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;267;120;194
9434;2018;5;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;260;144;202
9434;2018;5;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;272;149;210
9434;2018;5;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;259;124;192
9434;2018;5;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;271;152;212
9434;2018;5;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;282;133;208
9434;2018;5;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;279;138;208
9434;2018;5;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;284;162;223
9434;2018;5;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;279;152;216
9434;2018;5;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;265;170;218
9434;2018;5;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;273;155;214
9434;2018;5;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;240;151;196
9434;2018;5;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;244;154;199
9434;2018;5;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;223;154;188
9434;2018;5;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;283;139;211
