INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;10;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;214;129;172
9434;2018;10;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;232;123;178
9434;2018;10;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;270;126;198
9434;2018;10;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;266;136;201
9434;2018;10;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;267;134;200
9434;2018;10;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;263;146;204
9434;2018;10;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;185;127;156
9434;2018;10;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;223;118;170
9434;2018;10;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;217;103;160
9434;2018;10;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;234;144;189
9434;2018;10;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;255;133;194
9434;2018;10;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;283;158;220
9434;2018;10;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;276;160;218
9434;2018;10;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;218;137;178
9434;2018;10;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;212;125;168
9434;2018;10;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;228;101;164
9434;2018;10;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;235;113;174
9434;2018;10;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;219;115;167
9434;2018;10;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;199;152;176
9434;2018;10;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;230;150;190
9434;2018;10;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;238;121;180
9434;2018;10;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;227;126;176
9434;2018;10;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;222;97;160
9434;2018;10;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;230;106;168
9434;2018;10;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;232;116;174
9434;2018;10;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;206;88;147
9434;2018;10;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;153;70;112
9434;2018;10;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;97;43;70
9434;2018;10;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;107;31;69
9434;2018;10;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;124;21;72
9434;2018;10;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;108;85;96
