INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2018;10;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9903;9909;9907;9905;9938;22;9896;15
9434;2018;10;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9935;9933;9922;9916;9946;10;9909;16
9434;2018;10;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9944;9941;9920;9892;9947;8;9891;17
9434;2018;10;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9911;9913;9898;9878;9920;9;9877;17
9434;2018;10;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9891;9892;9865;9848;9895;8;9846;17
9434;2018;10;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9864;9865;9833;9804;9870;24;9803;18
9434;2018;10;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9870;9876;9875;9891;9897;20;9870;0
9434;2018;10;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9883;9873;9865;9859;9884;10;9855;16
9434;2018;10;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9865;9852;9841;9824;9868;1;9817;24
9434;2018;10;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9817;9795;9782;9783;9817;0;9772;15
9434;2018;10;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9809;9817;9820;9841;9875;24;9804;3
9434;2018;10;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9875;9903;9906;9903;9915;99;9875;0
9434;2018;10;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9902;9899;9862;9831;9903;99;9816;24
9434;2018;10;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9816;9771;9747;9782;9816;0;9747;13
9434;2018;10;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9774;9775;9777;9789;9822;24;9769;4
9434;2018;10;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9822;9854;9860;9866;9881;21;9822;0
9434;2018;10;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9877;9880;9846;9828;9881;99;9825;17
9434;2018;10;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9839;9832;9822;9831;9839;0;9811;15
9434;2018;10;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9838;9846;9860;9868;9899;23;9836;99
9434;2018;10;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9897;9920;9923;9925;9936;99;9897;0
9434;2018;10;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9936;9939;9913;9895;9942;9;9893;99
9434;2018;10;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9899;9914;9918;9930;9962;24;9896;3
9434;2018;10;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9962;9967;9960;9955;9977;10;9950;15
9434;2018;10;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9966;9954;9930;9910;9968;99;9906;99
9434;2018;10;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9906;9895;9876;9861;9906;0;9859;16
9434;2018;10;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9865;9850;9823;9814;9865;0;9807;24
9434;2018;10;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9807;9789;9748;9722;9808;0;9705;24
9434;2018;10;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9705;9703;9711;9727;9735;22;9697;3
9434;2018;10;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9727;9699;9682;9707;9727;99;9679;12
9434;2018;10;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9727;9737;9741;9742;9753;11;9725;99
9434;2018;10;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9740;9711;9718;9739;9780;24;9710;9
