INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2020;4;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9846;9839;9835;9825;9846;0;9823;16
9434;2020;4;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9821;9823;9817;9857;24;9813;17
9434;2020;4;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9855;9874;9869;9856;9881;99;9854;17
9434;2020;4;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9876;9885;9869;9856;9893;9;9851;17
9434;2020;4;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9897;9881;9861;9897;99;9858;18
9434;2020;4;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9890;9908;9916;9916;9938;24;9888;3
9434;2020;4;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9938;9942;9943;9937;9956;23;9931;99
9434;2020;4;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9954;9948;9929;9909;9954;0;9905;16
9434;2020;4;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9919;9917;9895;9883;9920;0;9877;16
9434;2020;4;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9902;9911;9904;9904;9918;99;9899;4
9434;2020;4;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9916;9912;9902;9887;9917;10;9886;17
9434;2020;4;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9904;9895;9862;9820;9904;0;9813;24
9434;2020;4;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9816;9801;9789;9790;9818;24;9781;15
9434;2020;4;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9818;9836;9830;9809;9845;99;9808;99
9434;2020;4;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9838;9849;9859;9861;9884;24;9835;1
9434;2020;4;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9885;9857;9820;9886;7;9818;18
9434;2020;4;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9865;9853;9831;9867;7;9830;18
9434;2020;4;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9854;9860;9844;9813;9863;10;9812;19
9434;2020;4;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9828;9815;9791;9779;9828;0;9772;16
9434;2020;4;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9792;9785;9769;9752;9792;0;9752;18
9434;2020;4;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9762;9755;9768;9776;9801;24;9746;5
9434;2020;4;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9801;9832;9842;9855;9888;23;9799;1
9434;2020;4;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9887;9895;9884;9860;9899;99;9860;18
9434;2020;4;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9867;9858;9829;9808;9867;0;9808;18
9434;2020;4;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9824;9807;9782;9767;9824;0;9765;17
9434;2020;4;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9796;9805;9799;9801;9817;10;9786;15
9434;2020;4;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9815;9804;9789;9789;9823;24;9781;16
9434;2020;4;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9822;9833;9828;9829;9860;24;9816;2
9434;2020;4;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9860;9867;9844;9825;9867;7;9825;18
9434;2020;4;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9845;9843;9844;9838;9857;23;9832;4
