INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;8;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9843;9845;9828;9806;9854;23;9801;17
9434;2019;8;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9853;9867;9853;9830;9870;8;9829;17
9434;2019;8;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9852;9861;9831;9796;9861;99;9796;18
9434;2019;8;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9850;9824;9804;9851;8;9801;17
9434;2019;8;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9849;9861;9830;9798;9862;7;9798;18
9434;2019;8;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9828;9839;9811;9777;9839;99;9776;19
9434;2019;8;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9799;9814;9813;9807;9825;99;9796;3
9434;2019;8;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9825;9837;9816;9788;9837;7;9788;18
9434;2019;8;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9813;9824;9814;9806;9862;24;9792;17
9434;2019;8;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9888;9869;9846;9893;99;9846;18
9434;2019;8;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9859;9868;9839;9836;9873;23;9827;16
9434;2019;8;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9872;9887;9890;9890;9915;23;9866;3
9434;2019;8;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9913;9915;9896;9883;9917;8;9880;17
9434;2019;8;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9903;9904;9882;9862;9905;7;9862;18
9434;2019;8;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9896;9907;9890;9879;9908;7;9875;17
9434;2019;8;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9900;9899;9868;9834;9900;0;9833;17
9434;2019;8;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9850;9863;9835;9798;9865;8;9798;18
9434;2019;8;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9817;9822;9800;9786;9858;24;9781;17
9434;2019;8;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9858;9869;9870;9865;9887;24;9857;0
9434;2019;8;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9887;9900;9914;9902;9926;23;9882;1
9434;2019;8;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9925;9922;9894;9881;9925;0;9878;15
9434;2019;8;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9908;9920;9905;9884;9922;7;9883;18
9434;2019;8;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9905;9916;9890;9867;9917;8;9867;18
9434;2019;8;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9894;9876;9858;9896;9;9855;19
9434;2019;8;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9870;9881;9859;9836;9885;8;9836;18
9434;2019;8;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9868;9856;9825;9871;9;9824;18
9434;2019;8;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9864;9862;9857;9852;9874;24;9841;5
9434;2019;8;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9874;9882;9868;9853;9883;7;9852;18
9434;2019;8;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9879;9900;9888;9872;9904;8;9870;16
9434;2019;8;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9894;9911;9885;9862;9913;9;9861;16
9434;2019;8;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9871;9868;9847;9837;9872;99;9823;16
