INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;T00;T01;T02;T03;T04;T05;T06;T07;T08;T09;T10;T11;T12;T13;T14;T15;T16;T17;T18;T19;T20;T21;T22;T23;TH00;TH07;TH13;TH18;TMIN_JS;HTMAX;HTMIN
9434;2019;1;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;20;19;17;16;15;15;17;17;19;29;41;54;67;76;81;81;74;65;59;55;50;46;46;47;-5;-7;33;25;3;1410;420
9434;2019;1;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;46;45;46;48;49;40;52;52;45;63;84;96;105;109;109;107;101;91;85;79;77;72;73;72;29;36;73;58;24;1310;500
9434;2019;1;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;73;66;70;67;70;71;72;76;76;88;100;112;119;123;125;127;117;107;100;98;98;91;91;87;53;55;85;74;51;1420;110
9434;2019;1;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;87;83;81;80;80;82;81;87;101;111;123;130;134;142;133;130;116;107;101;97;94;89;86;68;59;93;80;65;1410;320
9434;2019;1;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;83;85;65;53;47;42;40;35;41;74;92;100;108;118;128;137;138;116;86;73;62;51;47;39;65;30;82;59;5;1510;650
9434;2019;1;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;34;24;17;11;13;20;24;19;31;34;33;39;43;45;46;47;46;42;41;44;43;38;41;41;28;18;43;36;0;1530;340
9434;2019;1;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;34;20;25;19;6;7;3;2;10;40;55;68;90;95;97;99;99;;75;63;57;55;52;56;28;1;66;48;-2;1530;650
9434;2019;1;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;52;44;52;44;35;39;37;39;44;51;71;85;87;89;90;93;92;84;69;61;65;65;51;36;36;26;55;47;12;1500;630
9434;2019;1;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;27;20;23;18;15;13;39;32;39;31;66;84;107;107;108;115;110;93;70;57;51;48;46;44;17;20;67;58;-12;1500;440
9434;2019;1;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;43;42;39;39;39;42;47;47;45;49;67;89;99;108;109;110;102;87;79;74;73;67;60;57;41;45;79;61;38;9999;210
9434;2019;1;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;56;54;49;52;56;49;49;56;64;78;87;92;96;93;97;90;76;64;61;54;49;49;41;44;38;64;39;28;1340;2310
9434;2019;1;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;48;44;36;35;33;39;38;37;38;50;56;71;74;77;72;66;68;70;65;57;59;61;55;56;28;24;50;51;22;1250;350
9434;2019;1;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;55;47;50;58;62;74;80;63;67;81;108;111;107;103;112;115;104;93;99;97;84;79;75;72;46;51;84;74;36;1500;50
9434;2019;1;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;65;59;58;57;54;53;52;50;48;49;53;61;67;77;82;78;67;63;60;59;62;60;54;56;41;46;43;42;1500;840
9434;2019;1;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;50;58;64;67;68;74;75;82;97;107;118;123;127;131;130;129;127;119;107;105;104;101;101;100;38;72;99;81;44;1320;0
9434;2019;1;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;100;97;97;97;91;94;83;78;85;98;110;115;121;128;136;140;139;127;93;86;83;73;67;60;76;60;88;72;27;1550;2240
9434;2019;1;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;77;60;52;53;35;36;51;64;68;106;114;121;123;114;99;91;85;79;75;73;71;67;66;65;41;73;49;16;1320;610
9434;2019;1;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;66;64;54;55;55;57;54;56;92;99;101;108;117;97;115;105;94;89;88;84;88;86;78;45;34;81;66;38;1340;420
9434;2019;1;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;81;75;71;64;66;66;53;50;61;74;84;98;113;109;120;117;106;;83;74;77;79;74;62;60;37;76;75;29;1345;630
9434;2019;1;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;60;56;58;52;58;54;54;55;68;78;90;97;109;112;112;111;104;96;100;99;75;68;64;48;39;66;53;44;1523;409
9434;2019;1;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;61;59;58;57;56;54;54;55;52;57;68;90;98;126;162;160;133;158;145;141;144;143;147;58;51;88;117;52;1510;830
