INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;1;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;10002;10008;10003;9997;10020;10;9992;16
9434;2019;1;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9995;9990;9976;9986;9999;1;9970;15
9434;2019;1;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9993;9995;9988;9989;10010;9;9982;15
9434;2019;1;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9991;9997;9996;10007;10035;23;9988;5
9434;2019;1;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;10030;10028;9998;9990;10037;9;9986;17
9434;2019;1;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9999;9996;9993;9983;10013;10;9982;99
9434;2019;1;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9989;9999;9995;10004;10015;10;9987;0
9434;2019;1;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;10010;10000;9972;9954;10014;3;9948;22
9434;2019;1;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9952;9915;9890;9888;9954;0;9876;15
9434;2019;1;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9891;9900;9908;9913;9931;22;9882;99
9434;2019;1;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9930;9942;9949;9965;9982;22;9927;1
9434;2019;1;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9980;9976;9971;9974;9987;10;9966;15
9434;2019;1;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9980;9964;9958;9950;9980;0;9938;24
9434;2019;1;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9938;9925;9910;9911;9938;0;9906;17
9434;2019;1;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9919;9914;9906;9893;9928;10;9890;99
9434;2019;1;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9899;9883;9872;9871;9899;0;9865;16
9434;2019;1;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9880;9874;9875;9878;9900;23;9871;5
9434;2019;1;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9898;9888;9874;9862;9899;0;9861;17
9434;2019;1;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9864;9857;9835;9808;9864;99;9795;24
9434;2019;1;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9795;9805;9815;9835;9869;24;9790;2
9434;2019;1;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9869;9878;9887;9895;9904;21;9867;4
9434;2019;1;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9891;9859;9821;9807;9891;0;9775;24
9434;2019;1;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9775;9707;9723;9724;9776;0;9703;7
9434;2019;1;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9754;9799;9817;9828;9844;24;9754;0
9434;2019;1;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9844;9842;9862;9874;9899;24;9834;4
9434;2019;1;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9899;9896;9877;9847;9900;8;9831;24
9434;2019;1;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9831;9806;9821;9847;9859;23;9804;5
9434;2019;1;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9853;9816;9817;9842;9861;24;9799;8
9434;2019;1;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9861;9837;9778;9767;9862;1;9754;16
9434;2019;1;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9798;9806;9792;9759;9813;10;9731;24
9434;2019;1;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9731;9689;9681;9663;9731;0;9632;23
