INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;2;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;106;4;55
9434;2018;2;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;28;60
9434;2018;2;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;115;30;72
9434;2018;2;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;36;52
9434;2018;2;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;33;45
9434;2018;2;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;27;44
9434;2018;2;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;75;19;47
9434;2018;2;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;5;44
9434;2018;2;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;-21;30
9434;2018;2;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;97;31;64
9434;2018;2;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;175;59;117
9434;2018;2;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;103;25;64
9434;2018;2;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;87;-10;38
9434;2018;2;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;141;22;82
9434;2018;2;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;199;32;116
9434;2018;2;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;178;83;130
9434;2018;2;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;131;75;103
9434;2018;2;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;136;60;98
9434;2018;2;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;148;89;118
9434;2018;2;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;135;88;112
9434;2018;2;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;111;48;80
9434;2018;2;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;107;25;66
9434;2018;2;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;85;0;42
9434;2018;2;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;111;-29;41
9434;2018;2;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;154;-22;66
9434;2018;2;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;131;16;74
9434;2018;2;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;-17;20
9434;2018;2;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;43;-5;19
