INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;P77;P24;PHT07;PHT13;PHT18;PHT24;PMAX10;PMAX20;PMAX30;PMAX60;PMAX2H;PMAX6H;PMAX12H;PINTMAX;PHINT;DIR;VEL;PDUR;PH01;PH02;PH03;PH04;PH05;PH06;PH07;PH08;PH09;PH10;PH11;PH12;PH13;PH14;PH15;PH16;PH17;PH18;PH19;PH20;PH21;PH22;PH23;PH24;Lluvia;Nieve;Granizo;Tormenta;Niebla;Rocio;Escarcha;NieveSuelo;Neblina;Calima;VientoFuerte;Polvareda;MetPrecNoEspec;Otros
9434;2018;2;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;1;;;1;;;;;
9434;2018;2;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;2;2;0;0;2;-3;2;2;2;2;2;2;2;12;1731;31;9;35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;2;-3;-3;0;-3;0;0;1;;;;;;;;;;;;;
9434;2018;2;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;86;52;-3;16;22;14;4;6;6;10;18;30;52;24;1925;1;4;410;0;0;0;-3;0;0;0;0;-3;-3;4;4;8;10;4;0;2;6;6;8;-3;0;0;0;1;;;;;;;;1;;;;;
9434;2018;2;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;38;68;34;28;2;4;4;8;12;20;32;62;64;24;9999;;;450;0;0;0;0;4;16;14;8;8;8;4;0;0;0;-3;2;0;0;0;0;0;2;0;2;1;;;;;;;;1;;;;;
9434;2018;2;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;4;4;-3;0;0;2;2;2;2;2;4;4;12;9999;;;46;2;0;0;0;0;-3;2;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;;;;;;;;;1;;;
9434;2018;2;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;0;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;-3;-3;0;0;-3;0;0;1;;;;;;1;;;;;;;
9434;2018;2;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;6;6;0;0;2;4;2;2;4;4;4;6;6;12;9999;;;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;2;0;-3;4;-3;0;0;1;;;;;;;;;;;;;
9434;2018;2;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;16;16;-3;-3;16;0;2;2;4;6;12;16;16;12;9999;;;257;-3;-3;0;0;0;0;0;0;0;0;0;-3;-3;2;4;4;6;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2018;2;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;4;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;1;;;;;
9434;2018;2;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;4;4;0;0;0;2;2;2;2;4;4;4;12;9999;;;20;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2018;2;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;1;;1;;;
9434;2018;2;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;0;0;0;1;;;;;;;;;;1;;;
9434;2018;2;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;;1;1;;;;
9434;2018;2;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;1;;1;;;;;
9434;2018;2;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;2;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;62;158;98;50;10;-3;6;10;14;24;42;106;150;36;9999;;;1204;-3;10;20;14;14;22;18;16;6;2;8;10;8;8;2;-3;-3;0;0;-3;-3;-3;0;-3;1;1;;;;;;3;1;;;;;
