INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2020;7;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;357;210;284
9434;2020;7;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;303;184;244
9434;2020;7;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;266;170;218
9434;2020;7;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;316;145;230
9434;2020;7;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;351;190;270
9434;2020;7;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;298;176;237
9434;2020;7;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;329;154;242
9434;2020;7;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;347;177;262
9434;2020;7;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;353;214;284
9434;2020;7;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;326;200;263
9434;2020;7;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;320;186;253
9434;2020;7;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;303;203;253
9434;2020;7;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;317;199;258
9434;2020;7;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;292;172;232
9434;2020;7;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;272;165;218
9434;2020;7;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;303;171;237
9434;2020;7;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;282;169;226
9434;2020;7;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;345;174;260
9434;2020;7;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;367;184;276
9434;2020;7;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;366;218;292
9434;2020;7;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;360;208;284
9434;2020;7;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;356;209;282
9434;2020;7;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;374;215;294
9434;2020;7;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;325;201;263
9434;2020;7;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;349;180;264
9434;2020;7;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;359;214;286
9434;2020;7;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;399;230;314
9434;2020;7;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;354;231;292
9434;2020;7;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;364;215;290
9434;2020;7;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;386;231;308
9434;2020;7;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;402;214;308
