INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;4;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;198;30;114
9434;2018;4;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;192;82;137
9434;2018;4;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;237;92;164
9434;2018;4;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;188;108;148
9434;2018;4;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;207;81;144
9434;2018;4;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;215;78;146
9434;2018;4;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;170;88;129
9434;2018;4;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;165;82;124
9434;2018;4;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;172;58;115
9434;2018;4;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;102;66;84
9434;2018;4;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;36;59
9434;2018;4;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;175;68;122
9434;2018;4;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;184;88;136
9434;2018;4;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;193;66;130
9434;2018;4;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;218;72;145
9434;2018;4;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;177;105;141
9434;2018;4;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;237;72;154
9434;2018;4;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;257;95;176
9434;2018;4;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;236;114;175
9434;2018;4;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;237;108;172
9434;2018;4;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;232;100;166
9434;2018;4;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;237;124;180
9434;2018;4;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;178;129;154
9434;2018;4;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;266;107;186
9434;2018;4;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;263;118;190
9434;2018;4;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;228;124;176
9434;2018;4;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;252;115;184
9434;2018;4;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;234;99;166
9434;2018;4;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;166;108;137
9434;2018;4;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;180;83;132
