INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;P77;P24;PHT07;PHT13;PHT18;PHT24;PMAX10;PMAX20;PMAX30;PMAX60;PMAX2H;PMAX6H;PMAX12H;PINTMAX;PHINT;DIR;VEL;PDUR;PH01;PH02;PH03;PH04;PH05;PH06;PH07;PH08;PH09;PH10;PH11;PH12;PH13;PH14;PH15;PH16;PH17;PH18;PH19;PH20;PH21;PH22;PH23;PH24;Lluvia;Nieve;Granizo;Tormenta;Niebla;Rocio;Escarcha;NieveSuelo;Neblina;Calima;VientoFuerte;Polvareda;MetPrecNoEspec;Otros
9434;2018;3;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;4;6;2;0;-3;4;2;2;2;2;4;4;4;12;9999;;;46;2;0;0;0;-3;0;0;0;0;0;0;0;0;0;-3;0;-3;-3;2;2;-3;0;0;0;1;;;;1;;;;1;;1;;;
9434;2018;3;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;22;22;0;0;16;6;6;8;12;20;22;22;22;36;1719;11;15;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;16;6;0;0;-3;0;0;1;;;;;;;;;;1;;;
9434;2018;3;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;3;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;-3;-3;-3;0;0;-3;-3;-3;-3;-3;-3;-3;-3;9999;;;;0;0;0;0;0;-3;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2018;3;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;18;102;84;0;0;18;10;18;24;42;62;84;84;60;426;9;6;455;0;0;0;14;40;18;12;0;0;0;0;0;0;0;0;0;0;0;2;10;4;2;0;0;1;;;;;;;;;;;;;
9434;2018;3;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;6;6;0;0;6;0;6;6;6;6;6;6;6;36;1345;30;23;10;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;5;;;;;;;;;;1;;;
9434;2018;3;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;1;;;;;;;;
9434;2018;3;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;-3;-3;0;0;0;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;-3;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;;;;;;;;;;;;;
9434;2018;3;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;20;20;0;0;14;6;2;4;4;6;12;20;20;12;9999;;;228;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;2;4;4;4;2;4;-3;0;0;0;1;;;;;;;;;;;;;
9434;2018;3;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;78;0;2;76;0;50;56;60;76;78;78;78;300;1415;27;31;112;0;0;0;0;0;0;0;0;0;0;0;0;2;2;74;0;0;0;0;0;0;0;0;0;5;;;1;;;;;;;;;;
9434;2018;3;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;3;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;10;4;0;-3;4;0;4;4;4;4;4;4;4;24;1442;32;16;34;0;0;0;0;0;0;0;-3;-3;0;0;-3;-3;0;4;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;G
9434;2018;3;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;6;6;-3;0;0;2;4;4;4;6;6;6;12;9999;;;57;0;0;0;2;2;2;-3;0;0;0;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2018;3;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;48;46;0;4;2;40;6;8;10;16;20;40;46;36;2013;26;19;447;0;0;0;0;0;0;0;0;0;0;0;-3;4;-3;0;-3;-3;2;0;6;12;4;12;6;1;;;;;;;;;;1;;;
