INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2018;3;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;127;34;80
9434;2018;3;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;121;45;83
9434;2018;3;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;181;65;123
9434;2018;3;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;165;72;118
9434;2018;3;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;159;64;112
9434;2018;3;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;150;63;106
9434;2018;3;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;149;19;84
9434;2018;3;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;158;67;112
9434;2018;3;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;173;66;120
9434;2018;3;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;186;93;140
9434;2018;3;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;169;80;124
9434;2018;3;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;159;77;118
9434;2018;3;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;168;74;121
9434;2018;3;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;149;50;100
9434;2018;3;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;176;69;122
9434;2018;3;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;150;72;111
9434;2018;3;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;109;38;74
9434;2018;3;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;141;24;82
9434;2018;3;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;122;21;72
9434;2018;3;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;97;20;58
9434;2018;3;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;103;31;67
9434;2018;3;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;123;37;80
9434;2018;3;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;169;49;109
9434;2018;3;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;148;57;102
9434;2018;3;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;143;68;106
9434;2018;3;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;148;70;109
9434;2018;3;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;198;75;136
9434;2018;3;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;227;70;148
9434;2018;3;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;195;86;140
9434;2018;3;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;170;85;128
9434;2018;3;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;160;65;112
