INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2020;8;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;329;225;277
9434;2020;8;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;295;201;248
9434;2020;8;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;281;188;234
9434;2020;8;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;296;186;241
9434;2020;8;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;348;172;260
9434;2020;8;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;378;202;290
9434;2020;8;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;397;225;311
9434;2020;8;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;397;227;312
9434;2020;8;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;393;231;312
9434;2020;8;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;354;230;292
9434;2020;8;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;307;217;262
9434;2020;8;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;334;185;260
9434;2020;8;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;329;184;256
9434;2020;8;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;343;193;268
9434;2020;8;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;350;213;282
9434;2020;8;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;301;186;244
9434;2020;8;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;325;181;253
9434;2020;8;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;281;203;242
9434;2020;8;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;367;202;284
9434;2020;8;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;380;210;295
9434;2020;8;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;374;212;293
9434;2020;8;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;316;199;258
9434;2020;8;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;295;197;246
9434;2020;8;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;306;181;244
9434;2020;8;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;368;176;272
9434;2020;8;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;355;211;283
9434;2020;8;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;368;218;293
9434;2020;8;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;280;182;231
9434;2020;8;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;244;156;200
9434;2020;8;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;227;138;182
9434;2020;8;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;263;127;195
