INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;P77;P24;PHT07;PHT13;PHT18;PHT24;PMAX10;PMAX20;PMAX30;PMAX60;PMAX2H;PMAX6H;PMAX12H;PINTMAX;PHINT;DIR;VEL;PDUR;PH01;PH02;PH03;PH04;PH05;PH06;PH07;PH08;PH09;PH10;PH11;PH12;PH13;PH14;PH15;PH16;PH17;PH18;PH19;PH20;PH21;PH22;PH23;PH24;Lluvia;Nieve;Granizo;Tormenta;Niebla;Rocio;Escarcha;NieveSuelo;Neblina;Calima;VientoFuerte;Polvareda;MetPrecNoEspec;Otros
9434;2018;11;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;40;-3;-3;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;;;;
9434;2018;11;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;2;42;40;2;0;0;6;8;10;14;26;40;42;36;430;13;5;310;0;2;12;6;14;6;-3;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2018;11;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;11;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;;;;;;
9434;2018;11;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;84;80;0;80;-3;0;8;14;18;26;46;80;80;48;943;11;17;444;0;0;0;0;0;0;0;0;4;26;14;24;12;-3;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;1;;;;;
9434;2018;11;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;4;4;0;0;-3;2;2;2;2;2;4;4;12;9999;;;30;0;0;0;2;0;2;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-3;0;0;1;;;;;;;;;;1;;;
9434;2018;11;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2018;11;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;14;14;0;0;0;14;6;10;12;12;14;14;14;36;2034;13;14;42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;2;-3;0;1;;;;;;;;;;;;;
9434;2018;11;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2018;11;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;-3;-3;0;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;;;;;0;0;0;0;0;0;0;-3;-3;-3;0;0;0;0;0;0;-3;-3;0;0;0;0;-3;0;1;;;;;;;;;;;;;G
