INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;4;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9858;9856;9850;9841;9862;10;9838;17
9434;2019;4;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9852;9855;9835;9812;9861;8;9812;18
9434;2019;4;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9813;9780;9763;9753;9813;0;9746;15
9434;2019;4;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9754;9755;9738;9707;9757;99;9704;24
9434;2019;4;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9704;9708;9700;9681;9709;7;9676;19
9434;2019;4;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9696;9708;9708;9718;9735;23;9692;2
9434;2019;4;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9733;9776;9800;9809;9824;24;9733;0
9434;2019;4;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9823;9818;9805;9799;9823;0;9790;15
9434;2019;4;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9809;9816;9794;9788;9817;6;9778;17
9434;2019;4;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9813;9817;9814;9820;9860;24;9807;3
9434;2019;4;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9860;9867;9863;9864;9886;23;9857;15
9434;2019;4;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9882;9876;9867;9853;9883;0;9852;16
9434;2019;4;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9881;9889;9870;9849;9891;9;9848;17
9434;2019;4;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9859;9857;9847;9837;9861;10;9831;16
9434;2019;4;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9852;9850;9815;9809;9870;24;9795;17
9434;2019;4;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9870;9891;9881;9858;9897;10;9858;18
9434;2019;4;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9880;9869;9837;9823;9881;1;9818;17
9434;2019;4;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9857;9859;9832;9821;9867;9;9812;16
9434;2019;4;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9880;9890;9900;9924;23;9862;0
9434;2019;4;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9919;9913;9886;9882;9921;1;9873;17
9434;2019;4;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9900;9853;9825;9799;9900;0;9781;24
9434;2019;4;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9781;9742;9716;9692;9781;0;9685;24
9434;2019;4;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9685;9667;9666;9671;9715;23;9655;16
9434;2019;4;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9713;9745;9756;9730;9763;99;9712;1
9434;2019;4;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9746;9787;9800;9814;9863;24;9730;2
9434;2019;4;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9863;9895;9924;9927;9963;99;9862;1
9434;2019;4;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9963;9969;9955;9944;9972;8;9941;16
9434;2019;4;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9966;9953;9917;9886;9966;0;9885;17
9434;2019;4;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9902;9905;9870;9848;9906;7;9847;18
9434;2019;4;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9870;9877;9858;9835;9880;9;9835;99
