INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;P77;P24;PHT07;PHT13;PHT18;PHT24;PMAX10;PMAX20;PMAX30;PMAX60;PMAX2H;PMAX6H;PMAX12H;PINTMAX;PHINT;DIR;VEL;PDUR;PH01;PH02;PH03;PH04;PH05;PH06;PH07;PH08;PH09;PH10;PH11;PH12;PH13;PH14;PH15;PH16;PH17;PH18;PH19;PH20;PH21;PH22;PH23;PH24;Lluvia;Nieve;Granizo;Tormenta;Niebla;Rocio;Escarcha;NieveSuelo;Neblina;Calima;VientoFuerte;Polvareda;MetPrecNoEspec;Otros
9434;2019;4;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;6;64;58;0;-3;6;4;6;8;14;24;58;58;24;9999;;;556;14;10;12;8;8;6;-3;0;0;0;0;0;0;0;0;0;0;-3;-3;4;2;0;0;0;1;;;;;;;;1;;;;;
9434;2019;4;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;1;;;;1;;;;;
9434;2019;4;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;8;8;0;2;6;0;2;4;4;6;6;8;8;12;9999;;;125;0;0;0;0;0;0;0;0;0;0;0;-3;2;4;-3;0;-3;2;0;0;0;0;0;0;1;;;;;;;;;;1;;;
9434;2019;4;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2019;4;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;112;112;0;24;44;44;14;20;24;46;56;68;112;84;9999;;;547;0;0;0;0;0;0;0;0;0;0;0;-3;24;30;4;8;2;0;0;0;22;16;6;0;1;;;;;;;;1;;;;;
9434;2019;4;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;14;12;0;0;10;2;4;6;6;10;10;12;12;24;9999;;;48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;6;-3;2;0;0;0;0;0;1;;;1;;;;;;;1;;;
9434;2019;4;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;10;2;2;0;0;0;2;2;2;2;2;2;2;12;412;30;13;25;0;-3;0;0;2;-3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;;;;;;;;;;;;;
9434;2019;4;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;20;30;10;2;12;6;4;8;10;10;10;18;20;24;9999;;;226;0;2;8;-3;0;0;0;-3;2;0;0;0;0;0;2;6;0;4;6;0;0;0;0;0;1;;;1;;;;;;;1;;;G
9434;2019;4;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;4;4;0;2;2;-3;2;2;2;2;2;4;4;12;9999;;;25;0;0;0;0;0;0;0;0;0;0;0;0;2;-3;-3;0;2;-3;0;0;0;0;-3;0;1;;;;;;;;;;1;;;
9434;2019;4;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2019;4;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2019;4;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;1;;;
9434;2019;4;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
9434;2019;4;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;
