INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2020;12;1;ZARAGOZA/AEROPUERTO;249;100152;413938;135;51;93
9434;2020;12;2;ZARAGOZA/AEROPUERTO;249;100152;413938;111;60;86
9434;2020;12;3;ZARAGOZA/AEROPUERTO;249;100152;413938;132;56;94
9434;2020;12;4;ZARAGOZA/AEROPUERTO;249;100152;413938;118;41;80
9434;2020;12;5;ZARAGOZA/AEROPUERTO;249;100152;413938;103;5;54
9434;2020;12;6;ZARAGOZA/AEROPUERTO;249;100152;413938;107;33;70
9434;2020;12;7;ZARAGOZA/AEROPUERTO;249;100152;413938;136;34;85
9434;2020;12;8;ZARAGOZA/AEROPUERTO;249;100152;413938;109;55;82
9434;2020;12;9;ZARAGOZA/AEROPUERTO;249;100152;413938;116;38;77
9434;2020;12;10;ZARAGOZA/AEROPUERTO;249;100152;413938;136;61;98
9434;2020;12;11;ZARAGOZA/AEROPUERTO;249;100152;413938;120;74;97
9434;2020;12;12;ZARAGOZA/AEROPUERTO;249;100152;413938;139;75;107
9434;2020;12;13;ZARAGOZA/AEROPUERTO;249;100152;413938;170;37;104
9434;2020;12;14;ZARAGOZA/AEROPUERTO;249;100152;413938;117;73;95
9434;2020;12;15;ZARAGOZA/AEROPUERTO;249;100152;413938;153;60;106
9434;2020;12;16;ZARAGOZA/AEROPUERTO;249;100152;413938;116;33;74
9434;2020;12;17;ZARAGOZA/AEROPUERTO;249;100152;413938;132;22;77
9434;2020;12;18;ZARAGOZA/AEROPUERTO;249;100152;413938;62;38;50
9434;2020;12;19;ZARAGOZA/AEROPUERTO;249;100152;413938;75;34;54
9434;2020;12;20;ZARAGOZA/AEROPUERTO;249;100152;413938;127;56;92
9434;2020;12;21;ZARAGOZA/AEROPUERTO;249;100152;413938;113;48;80
9434;2020;12;22;ZARAGOZA/AEROPUERTO;249;100152;413938;81;37;59
9434;2020;12;23;ZARAGOZA/AEROPUERTO;249;100152;413938;119;44;82
9434;2020;12;24;ZARAGOZA/AEROPUERTO;249;100152;413938;113;68;90
9434;2020;12;25;ZARAGOZA/AEROPUERTO;249;100152;413938;78;32;55
9434;2020;12;26;ZARAGOZA/AEROPUERTO;249;100152;413938;88;34;61
9434;2020;12;27;ZARAGOZA/AEROPUERTO;249;100152;413938;113;2;58
9434;2020;12;28;ZARAGOZA/AEROPUERTO;249;100152;413938;111;42;76
9434;2020;12;29;ZARAGOZA/AEROPUERTO;249;100152;413938;100;35;68
9434;2020;12;30;ZARAGOZA/AEROPUERTO;249;100152;413938;104;20;62
9434;2020;12;31;ZARAGOZA/AEROPUERTO;249;100152;413938;120;19;70
