INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2020;12;1;ZARAGOZA/AEROPUERTO;249;100152;413938;9939;9924;9893;9884;9939;0;9864;24
9434;2020;12;2;ZARAGOZA/AEROPUERTO;249;100152;413938;9864;9859;9853;9861;9872;21;9845;4
9434;2020;12;3;ZARAGOZA/AEROPUERTO;249;100152;413938;9865;9836;9780;9731;9866;0;9669;24
9434;2020;12;4;ZARAGOZA/AEROPUERTO;249;100152;413938;9669;9650;9632;9635;9669;0;9627;14
9434;2020;12;5;ZARAGOZA/AEROPUERTO;249;100152;413938;9668;9702;9702;9724;9741;99;9666;1
9434;2020;12;6;ZARAGOZA/AEROPUERTO;249;100152;413938;9741;9753;9761;9772;9780;99;9739;1
9434;2020;12;7;ZARAGOZA/AEROPUERTO;249;100152;413938;9766;9738;9720;9722;9766;0;9699;16
9434;2020;12;8;ZARAGOZA/AEROPUERTO;249;100152;413938;9719;9739;9782;9816;9837;23;9706;3
9434;2020;12;9;ZARAGOZA/AEROPUERTO;249;100152;413938;9832;9862;9855;9853;9873;10;9817;24
9434;2020;12;10;ZARAGOZA/AEROPUERTO;249;100152;413938;9817;9779;9782;9793;9817;0;9776;5
9434;2020;12;11;ZARAGOZA/AEROPUERTO;249;100152;413938;9780;9753;9730;9745;9780;0;9717;14
9434;2020;12;12;ZARAGOZA/AEROPUERTO;249;100152;413938;9774;9788;9824;9848;9857;21;9773;1
9434;2020;12;13;ZARAGOZA/AEROPUERTO;249;100152;413938;9851;9847;9832;9824;9853;99;9823;99
9434;2020;12;14;ZARAGOZA/AEROPUERTO;249;100152;413938;9832;9821;9815;9809;9832;99;9797;15
9434;2020;12;15;ZARAGOZA/AEROPUERTO;249;100152;413938;9814;9834;9849;9856;9868;23;9809;1
9434;2020;12;16;ZARAGOZA/AEROPUERTO;249;100152;413938;9864;9858;9860;9868;9894;99;9853;15
9434;2020;12;17;ZARAGOZA/AEROPUERTO;249;100152;413938;9894;9918;9930;9935;9951;23;9892;0
9434;2020;12;18;ZARAGOZA/AEROPUERTO;249;100152;413938;9948;9942;9927;9917;9952;10;9906;24
9434;2020;12;19;ZARAGOZA/AEROPUERTO;249;100152;413938;9906;9895;9888;9890;9908;10;9886;14
9434;2020;12;20;ZARAGOZA/AEROPUERTO;249;100152;413938;9903;9925;9931;9945;9970;24;9902;99
9434;2020;12;21;ZARAGOZA/AEROPUERTO;249;100152;413938;9970;9967;9966;9971;9984;24;9961;2
9434;2020;12;22;ZARAGOZA/AEROPUERTO;249;100152;413938;9984;9975;9963;9950;9986;99;9947;16
9434;2020;12;23;ZARAGOZA/AEROPUERTO;249;100152;413938;9948;9932;9923;9919;9948;0;9910;15
9434;2020;12;24;ZARAGOZA/AEROPUERTO;249;100152;413938;9927;9935;9933;9926;9951;10;9926;18
9434;2020;12;25;ZARAGOZA/AEROPUERTO;249;100152;413938;9927;9952;9961;9980;9989;21;9924;1
9434;2020;12;26;ZARAGOZA/AEROPUERTO;249;100152;413938;9978;9967;9952;9941;9978;0;9916;24
9434;2020;12;27;ZARAGOZA/AEROPUERTO;249;100152;413938;9916;9853;9775;9719;9916;0;9631;24
9434;2020;12;28;ZARAGOZA/AEROPUERTO;249;100152;413938;9632;9658;9673;9688;9704;23;9620;2
9434;2020;12;29;ZARAGOZA/AEROPUERTO;249;100152;413938;9701;9710;9726;9753;9786;24;9701;0
9434;2020;12;30;ZARAGOZA/AEROPUERTO;249;100152;413938;9786;9823;9845;9860;9862;19;9786;0
9434;2020;12;31;ZARAGOZA/AEROPUERTO;249;100152;413938;9856;9837;9803;9781;9856;0;9779;24
