INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2019;5;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;45;46;47;53;51;64;55;57;56;56;54;48;42;38;34;32;33;27;31;39;45;51;55;58;81;2340;26;1640
9434;2019;5;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;73;65;64;63;67;67;65;61;58;52;49;45;40;37;35;36;37;37;41;46;45;48;53;57;73;0;35;1330
9434;2019;5;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;58;59;58;58;62;65;66;64;61;57;89;81;64;50;45;45;45;43;48;51;54;56;61;66;89;1000;39;1540
9434;2019;5;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;70;72;74;75;74;69;64;59;51;48;42;38;37;34;35;35;36;36;42;50;57;57;58;75;330;34;1350
9434;2019;5;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;60;58;52;63;58;50;46;41;37;31;29;27;24;22;21;22;22;25;32;38;41;49;50;63;350;21;9999
9434;2019;5;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;53;51;52;53;54;58;54;51;47;39;37;33;24;18;20;21;20;20;22;25;30;32;38;41;59;510;18;1300
9434;2019;5;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;48;50;50;52;59;65;65;58;56;53;46;39;37;33;30;29;31;26;28;36;50;58;64;70;73;2359;26;1650
9434;2019;5;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;73;75;76;77;80;81;82;81;76;63;44;41;35;38;36;33;32;34;36;28;26;24;29;33;82;9999;23;2040
9434;2019;5;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;40;40;43;46;48;51;49;45;41;39;35;34;31;26;21;25;27;26;29;32;35;39;36;39;52;530;21;1400
9434;2019;5;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;42;51;48;62;64;66;72;67;56;49;41;39;37;35;34;37;34;33;38;42;45;52;54;61;72;600;33;9999
9434;2019;5;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;68;71;72;73;74;68;61;56;54;47;42;43;36;30;30;32;32;34;39;41;45;49;54;74;9999;30;1430
9434;2019;5;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;57;61;62;61;63;63;58;52;46;42;36;31;29;26;26;27;26;33;40;45;47;50;49;64;520;25;1420
9434;2019;5;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;49;51;52;54;55;57;57;50;42;33;23;22;20;16;15;15;16;19;24;30;34;38;36;39;59;540;14;1350
9434;2019;5;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;40;41;44;45;47;48;46;44;41;41;37;34;29;26;25;24;21;21;21;20;26;35;38;44;50;510;17;1640
9434;2019;5;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;47;45;44;47;51;53;54;50;46;41;33;28;21;18;16;14;13;15;19;24;32;39;53;62;64;2359;12;1550
9434;2019;5;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;67;66;69;67;68;63;56;45;41;42;38;36;37;31;27;27;28;41;49;54;67;77;80;83;2340;26;1620
9434;2019;5;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;94;97;97;92;95;96;95;94;89;87;80;74;60;60;56;60;58;59;63;70;71;77;77;98;220;55;1320
9434;2019;5;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;74;72;74;75;76;72;65;56;49;47;44;40;39;38;38;41;76;86;79;81;79;80;83;86;1800;36;1420
9434;2019;5;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;83;86;85;84;78;78;73;69;67;59;58;53;51;50;48;49;46;50;54;59;64;69;69;71;87;220;46;9999
9434;2019;5;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;72;72;71;71;73;73;70;61;54;52;47;43;34;37;33;34;31;32;35;41;49;54;57;64;74;410;30;1530
9434;2019;5;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;64;70;73;72;74;69;67;63;55;49;44;39;30;25;27;18;22;22;26;41;49;52;52;76;450;16;1620
9434;2019;5;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;61;63;61;60;58;59;57;55;55;50;41;30;22;24;24;24;23;26;28;36;41;43;49;64;420;20;1320
9434;2019;5;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;57;61;67;70;72;67;62;52;49;47;42;33;31;29;31;31;62;71;69;76;84;79;75;86;2120;29;1400
9434;2019;5;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;77;86;96;93;93;91;96;96;93;89;79;70;58;51;49;50;53;53;56;62;65;68;69;68;97;210;49;9999
9434;2019;5;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;71;74;72;74;74;70;68;65;60;57;51;48;46;45;43;45;48;52;57;62;65;69;69;74;9999;43;1500
9434;2019;5;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;66;65;64;64;65;65;62;59;56;50;48;43;44;43;43;43;44;47;56;63;62;63;68;72;2330;42;1550
9434;2019;5;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;72;74;75;75;76;78;73;67;63;58;56;53;51;46;45;44;45;48;50;53;59;53;53;58;78;450;44;9999
9434;2019;5;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;63;60;63;59;60;55;52;51;41;45;47;40;39;43;44;45;41;41;47;54;61;62;65;410;36;1310
9434;2019;5;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;63;65;66;69;72;71;66;62;56;46;40;38;36;35;33;36;37;40;44;46;47;50;59;73;520;33;1450
9434;2019;5;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;66;70;70;72;73;66;59;53;47;45;39;35;30;25;26;25;26;26;27;36;45;53;57;73;9999;21;1420
9434;2019;5;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;65;72;75;77;80;75;65;59;52;48;45;38;37;28;25;22;20;22;26;31;42;48;53;81;510;18;1620
