INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;TMAX;TMIN;TMED
9434;2019;5;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;257;89;173
9434;2019;5;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;222;118;170
9434;2019;5;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;203;93;148
9434;2019;5;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;197;86;142
9434;2019;5;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;187;72;130
9434;2019;5;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;248;63;156
9434;2019;5;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;276;95;186
9434;2019;5;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;264;152;208
9434;2019;5;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;247;125;186
9434;2019;5;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;293;142;218
9434;2019;5;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;223;129;176
9434;2019;5;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;251;107;179
9434;2019;5;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;268;118;193
9434;2019;5;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;281;106;194
9434;2019;5;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;308;133;220
9434;2019;5;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;273;99;186
9434;2019;5;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;162;94;128
9434;2019;5;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;186;93;140
9434;2019;5;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;185;95;140
9434;2019;5;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;220;93;156
9434;2019;5;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;249;106;178
9434;2019;5;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;268;121;194
9434;2019;5;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;280;129;204
9434;2019;5;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;204;127;166
9434;2019;5;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;219;131;175
9434;2019;5;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;235;126;180
9434;2019;5;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;243;125;184
9434;2019;5;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;208;124;166
9434;2019;5;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;221;118;170
9434;2019;5;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;294;124;209
9434;2019;5;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;307;138;222
