INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2019;7;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9847;9887;9857;9846;9888;8;9836;17
9434;2019;7;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9881;9882;9850;9816;9883;7;9816;18
9434;2019;7;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9845;9857;9833;9811;9858;8;9809;17
9434;2019;7;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9847;9865;9847;9829;9867;7;9827;17
9434;2019;7;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9866;9844;9813;9866;7;9813;18
9434;2019;7;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9832;9844;9812;9791;9845;99;9789;18
9434;2019;7;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9818;9849;9824;9795;9850;8;9792;99
9434;2019;7;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9815;9833;9810;9785;9849;21;9777;17
9434;2019;7;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9841;9840;9841;9843;9868;23;9828;3
9434;2019;7;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9867;9872;9853;9834;9873;9;9833;17
9434;2019;7;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9853;9857;9843;9826;9860;8;9825;17
9434;2019;7;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9853;9867;9852;9834;9869;8;9831;99
9434;2019;7;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9856;9863;9838;9801;9869;9;9799;17
9434;2019;7;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9830;9831;9826;9820;9843;10;9812;3
9434;2019;7;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9835;9837;9825;9823;9857;24;9820;99
9434;2019;7;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9857;9871;9852;9831;9872;8;9828;17
9434;2019;7;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9845;9856;9841;9823;9864;23;9823;18
9434;2019;7;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9862;9873;9855;9839;9876;8;9838;99
9434;2019;7;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9869;9874;9844;9809;9875;7;9809;18
9434;2019;7;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9829;9851;9838;9824;9885;24;9819;17
9434;2019;7;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9885;9904;9889;9867;9910;24;9865;18
9434;2019;7;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9910;9919;9890;9860;9919;99;9860;18
9434;2019;7;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9884;9886;9855;9831;9886;7;9826;17
9434;2019;7;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9861;9859;9838;9813;9862;8;9812;18
9434;2019;7;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9832;9843;9813;9806;9843;7;9797;16
9434;2019;7;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9809;9821;9807;9799;9828;6;9790;17
9434;2019;7;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9803;9784;9771;9783;9821;23;9768;14
9434;2019;7;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9820;9827;9815;9798;9833;8;9795;17
9434;2019;7;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9815;9819;9795;9773;9840;24;9773;18
9434;2019;7;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9840;9877;9871;9862;9896;23;9840;0
9434;2019;7;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9895;9900;9866;9831;9901;7;9831;99
