Fecha,bios_IN_CAUDAL,bios_IN_DBO5t,bios_IN_DBO5t_conc,bios_IN_DQOt,bios_IN_DQOt_conc,bios_IN_MES,bios_IN_MES_conc,bios_IN_NNH4,bios_IN_NNH4_conc,bios_IN_NT,bios_IN_NT_conc,bios_IN_P-PO4,bios_IN_P-PO4_conc,bios_IN_Pt,bios_IN_Pt_conc,bios_IN_actiflo_MES_conc,bios_IN_pH,bios_IN_ratio_DBO5t_DQOt,bios_estado_Cm_carga masica,bios_estado_MV,bios_estado_MV_fango_primario_a_espesador,bios_estado_SVI,bios_estado_Tª,bios_estado_fango_recirculacion_conc,bios_estado_kg_MES_totales,bios_estado_kg_MV_totales,bios_estado_pH,bios_estado_pH_fango_primario_a_espesador,bios_manipulable_Caudal_polimero_actiflo,bios_manipulable_Caudal_purga_BIOS_a_espesador,bios_manipulable_Caudal_purga_primarios_a_espesador,bios_manipulable_Caudal_recirculacion,bios_manipulable_Cl3Fe,bios_manipulable_Cl3Fe_actiflo,bios_manipulable_O2_Bio1_Zona_1,bios_manipulable_O2_Bio1_Zona_2,bios_manipulable_O2_Bio2_Zona_1,bios_manipulable_O2_Bio2_Zona_2,bios_manipulable_O2_Bio3_Zona_1,bios_manipulable_O2_Bio3_Zona_2,bios_manipulable_O2_Promedio_Zona_1,bios_manipulable_O2_Promedio_Zona_2,bios_manipulable_SRT,bios_manipulable_TRH,bios_manipulable_kg_dia_fango_primario_a_espesador,efluente_DBO5t_conc,efluente_DQOt_conc,efluente_MES_conc,efluente_N-NH4_conc,efluente_N-NO3_conc,efluente_Ntk_conc,efluente_P-PO4_conc,efluente_Pt_conc,efluente_SO4_conc,efluente_Turbidez,efluente_pH,efluente_rend_elim_DBO5,efluente_rend_elim_DQOt,efluente_rend_elim_NTK,efluente_rend_elim_Pt,efluente_rend_elim_SST,electricidad_Consumo_AGUAS_kWdia,electricidad_Consumo_EDAR_kWdia,electricidad_Consumo_LAMSON_kWdia,electricidad_Consumo_SOPLANTES_BIOLOGICO_kWdia,electricidad_Consumo_fangos_kWh,electricidad_Consumo_ventilacion_kWdia,electricidad_produccion_Turbina_kWdia,fangos_IN_Caudal_a_centrifuga,fangos_IN_kg_dia_fango_a_centrifuga,fangos_bio_kg_MES_retornos_dia,fangos_estado_MS%_fango_a_HORNO,fangos_estado_MS_fango_a _centrifuga,fangos_estado_MV%_fango_a_HORNO,fangos_estado_MV_fango_a_centrifuga,fangos_estado_MV_fango_biologico_a_stocker,fangos_estado_MV_fango_primario_a_stocker,fangos_estado_fango_biologico_a_stocker_conc,fangos_estado_fango_primario_a_stocker_conc,fangos_estado_pH_fango_biologico_a_stocker,fangos_estado_pH_fango_primario_a_stocker,fangos_manipulable_Caudal_polimero_solido,fangos_manipulable_Caudal_purga_BIOS_a_stocker,fangos_manipulable_Caudal_purga_primarios_a_stocker,fangos_manipulable_kg_dia_fango_biologico_a_stocker,fangos_manipulable_kg_dia_fango_primario_a_stocker,horno_IN_Caudal_ms_a_HORNO,horno_IN_kg_fango_a_horno,horno_OUT_Vapor_turbinado,horno_Produccion_vapor_KG/h,horno_estado_kg_fango_MV_a_HORNO,horno_manipulable_Caudal_aire_horno,horno_manipulable_Caudal_fuel_a_HORNO,horno_manipulable_O2_humos,horno_manipulable_Temp_lecho_ºC,influente_CAUDAL,influente_Conductividad,influente_DBO5t,influente_DBO5t_conc,influente_DQOt,influente_DQOt_conc,influente_MES,influente_MES_conc,influente_MV,influente_NNH4,influente_NNH4_conc,influente_NTk,influente_NTk_conc,influente_P-PO4,influente_P-PO4_conc,influente_Pt,influente_Pt_conc,influente_SO4,influente_SO4_conc,influente_pH,influente_ratio_DBO5t_DQOt,P24,PRES00,PRES07,PRES13,PRES18,TMED
2019-02-19,170352.75,35092.6665,206.0,103915.1775,610.0,50424.414,296.0,,,,,,,1332.158505,7.82,76.0,7.67,0.3377049180327869,0.6268203969671313,80.4,89.3,140.0,16.9,5.02,206195.8,165781.42320000002,7.03,7.46,39784.0,7352.75,6960.0,194400.0,6439.78125,8748.74,1.5182490348815918,0.6890103816986084,1.501619577407837,0.6200565695762634,1.5004401206970215,0.8484818339347839,1.50676957766215,0.7191829284032186,5.586326280339863,9.276073619631902,8978.4,4.0,58.0,12.0,,,,,0.19,,22.940584182739254,7.42,0.987220447284345,0.9488536155202821,,0.9735376044568245,0.970873786407767,17841.6,54132.0,6876.900000000001,17069.5,22694.9,5819.499999999999,1095.768,2006.5625,75045.4375,37755.9,25.2,37.4,78.5,77.3,74.0,79.3,24.8,64.3,7.51,6.17,11.20525,539.875,397.875,13388.9,25861.875,67936.0,58858.1265984375,4552.583333333333,4705.833333333333,46203.62937977344,21553.458333333332,407.125,7.753381252288818,718.6876220703125,163000.0,2654.0,51019.0,313.0,184842.0,1134.0,67156.0,412.0,90.8,,,,,,,1170.34,7.18,100082.0,614.0,7.58,0.2760141093474427,0,9902,9910,9910,9898,80
2019-02-20,158909.5,26696.796,168.0,92485.329,582.0,40045.194,252.0,7373.400799999999,46.4,12013.5582,75.6,,,1229.95953,7.74,64.0,7.75,0.28865979381443296,0.5672344127201243,81.5,95.6,137.0,18.0,4.94,200056.5,163046.04750000002,7.07,7.56,37584.0,7909.5,8472.0,194404.0,6113.546875,7475.325,1.4067379236221313,0.7416054010391235,1.5014485120773315,0.6116729974746704,1.5041704177856445,0.8512070775032043,1.4707856178283691,0.7348284920056661,5.120079297866836,10.013245033112582,,6.0,67.0,17.0,38.2,1.64,48.9,,0.19,614.0,22.066232681274414,7.58,0.9777777777777777,0.9249720044792833,0.35657894736842105,0.9802494802494803,0.9611872146118722,17632.399999999998,52466.49999999999,6886.799999999999,17240.300000000003,21542.9,6064.099999999999,953.472,1579.875,62879.024999999994,16931.94,24.6,39.8,79.6,78.1,74.69999999999999,81.0,27.4,62.7,7.505,6.19,8.65854,750.125,363.375,20553.425,23619.375,66104.0,55138.81055718749,4528.166666666667,4672.083333333333,43890.49320352124,21620.208333333332,373.78125,7.831806182861328,722.0358276367188,151000.0,2595.0,40770.0,270.0,134843.0,893.0,66138.0,438.0,88.6,7006.4,46.4,11476.0,76.0,,,1452.6199999999997,9.62,88033.0,583.0,7.69,0.3023516237402016,0,9920,9930,9941,9935,84
2019-02-21,144718.0,39652.732,274.0,102460.344,708.0,37916.116,262.0,,,,,,,1186.6875999999997,8.2,58.0,7.66,0.3870056497175141,0.6333699737189309,82.7,85.8,141.0,17.2,4.52,195610.8,161770.13160000002,7.04,7.53,35160.0,7718.0,7224.0,194396.0,5576.15625,6605.884999999999,1.0877996683120728,0.5167629718780518,1.4054573774337769,0.5296076536178589,1.497969150543213,0.8194292783737183,1.3304087320963542,0.6219333012898763,5.607246134194976,11.036496350364963,68700.24,6.0,58.0,16.0,,,,,0.19,,18.97335433959961,7.46,0.9907120743034056,0.946983546617916,,0.9762202753441802,0.9712230215827338,18298.499999999996,53070.899999999994,6832.099999999999,16905.4,21315.899999999998,6885.899999999999,1114.032,1550.40625,61861.209375,50296.11,,39.9,,78.9,75.0,82.2,31.25,63.9,7.205,6.09,11.871229999999999,822.875,348.125,25714.84375,22628.125,62620.0,57198.777311796875,4443.583333333333,4582.833333333333,,21843.75,612.125,8.016962051391602,719.6961059570312,137000.0,2681.0,88502.0,646.0,149878.0,1094.0,76172.0,556.0,88.5,,,,,,,1094.63,7.99,81515.0,595.0,7.55,0.5904936014625228,0,9964,9982,9981,9979,94
2019-02-22,145243.5,,,95424.9795,657.0,37472.823,258.0,,,,,,,,,55.0,7.62,,0.550619311750028,81.7,92.8,129.0,17.8,5.2,212123.4,173304.8178,6.99,7.36,33356.0,7243.5,7264.0,194399.0,5584.0,6375.655,0.8406227827072144,0.39028409123420715,1.4059569835662842,0.442935973405838,1.487679362297058,0.7163136005401611,1.2447530428568525,0.5165112217267355,5.631664463099542,10.956521739130435,27094.72,4.0,58.0,11.0,,,,,0.12,,17.95104217529297,7.39,0.9885057471264368,0.9389473684210526,,0.9858657243816256,0.9782608695652174,17716.8,52724.6,6875.9,17276.1,21192.5,6429.499999999999,1136.4,1352.1875,61118.87500000001,,23.2,45.2,79.8,78.4,74.45,82.6,35.6,67.1,7.395,6.27,13.393496666666666,855.125,319.375,30442.45,20759.375,62600.0,56024.11645937501,4333.333333333333,4464.25,44707.24493458126,21839.208333333332,1266.34375,8.197946548461914,719.9409790039062,138000.0,2839.0,48024.0,348.0,131100.0,950.0,69828.0,506.0,90.9,,,,,,,1171.62,8.49,76038.0,551.0,7.4,0.3663157894736842,0,10009,10010,9987,9970,112
2019-02-23,138981.5,,,91310.8455,657.0,36135.19,260.0,,,,,,,,,,7.85,,,,,,,,,,,,32308.0,6981.5,7030.0,194402.0,5335.609375,6585.15,0.8363053202629089,0.5188866853713989,1.3577625751495361,0.47603467106819153,1.4321129322052002,0.6827400922775269,1.208726942539215,0.5592204829057058,,,26221.9,3.0,50.0,17.0,,,,,0.2,,20.34027862548828,7.51,,0.9481865284974094,,0.982316534040672,0.9692028985507246,17171.5,53175.09999999999,6752.9000000000015,17485.899999999998,21085.899999999994,6648.299999999999,1114.464,1327.34375,59995.93750000001,,,,,,,,,,,,,931.25,330.75,33059.375,21498.75,63584.0,54994.78499218751,4017.6666666666665,4140.166666666667,,21356.75,303.78125,8.701652526855469,729.1188354492188,132000.0,2315.0,,,127380.0,965.0,72864.0,552.0,88.0,,,,,,,1492.92,11.31,51876.0,393.0,8.08,,0,9974,9977,9959,9944,127
2019-02-24,146935.5,,,93891.7845,639.0,41141.94,280.0,,,,,,,,,73.0,7.95,,,,,,,,,,,,32424.0,6935.5,7054.0,194401.0,5658.953125,6746.74,0.834216833114624,0.40126273036003113,1.385864019393921,0.46596646308898926,1.480566382408142,0.6707767248153687,1.2335490783055625,0.5126686394214629,,,26311.42,3.0,47.0,9.1,,,,,0.26,,26.664348602294922,7.61,0.9903225806451613,0.9296407185628742,,0.9602446483180428,0.9801310043668122,16359.5,51327.700000000004,6556.599999999999,16654.100000000002,21009.899999999998,6055.3,1142.904,1253.65625,56665.262500000004,32370.0,,,,,,,,,,,,953.375,328.875,33844.8125,21376.875,61200.0,51941.7490178125,4011.25,4132.083333333333,,21048.958333333332,316.3125,8.618837356567383,739.832275390625,140000.0,2313.0,43400.0,310.0,93520.0,668.0,64120.0,458.0,91.3,,,,,,,915.6,6.54,65240.0,466.0,7.74,0.4640718562874251,0,9986,10005,10015,10007,113
2019-02-25,156663.75,41202.56625,263.0,101048.11875,645.0,44492.505,284.0,,,,,919.6162125000001,5.87,1262.7098250000001,8.06,66.0,7.88,0.4077519379844961,0.559270829108975,82.7,82.8,132.0,17.6,5.27,218474.4,180678.3288,7.12,6.88,34708.0,7663.75,7012.0,194398.0,5981.53125,6470.75,1.332520842552185,0.45915597677230835,1.5336544513702393,0.5126838088035583,1.5608947277069092,0.7308147549629211,1.4756900072097778,0.5675515135129293,5.409393949991907,10.14765100671141,139538.8,4.0,55.0,8.8,,,,0.02,0.22,,22.71722412109375,7.67,0.9900249376558603,0.9373576309794989,,0.9714656290531777,0.9769633507853402,17173.1,53739.899999999994,6776.7,18083.2,21752.400000000005,6161.200000000002,1289.976,1339.0625,62935.9375,30465.75,23.8,47.0,81.1,79.4,74.4,84.9,37.65,61.8,7.34,6.03,,949.625,312.875,35753.38125,20336.875,63924.0,56799.59990234375,4228.75,4354.416666666667,46064.47552080077,21344.625,89.0625,8.415485382080078,761.8115844726562,149000.0,2775.0,59749.0,401.0,130822.0,878.0,56918.0,382.0,87.4,,,,,795.66,5.34,1148.79,7.71,94019.0,631.0,7.58,0.4567198177676538,0,10025,10018,10003,9991,108
2019-02-26,162936.5,37149.522,228.0,135074.3585,829.0,81468.25,500.0,,,,,,,1797.189595,11.03,68.0,7.7,0.2750301568154403,0.7643907070826953,82.4,86.0,135.0,18.8,5.42,214452.10000000003,176708.53040000005,7.01,7.34,35588.0,8936.5,7046.0,194400.0,6204.75,6740.304999999999,1.5067191123962402,0.3873103857040405,1.4697788953781128,0.45055869221687317,1.5093367099761963,0.8282148241996765,1.495278239250183,0.5553613007068634,4.4275508440755535,9.818181818181818,33750.340000000004,5.0,40.0,10.0,,,,,0.4,581.0,33.503604888916016,7.57,0.9903846153846154,0.9656946826758147,,0.9578059071729957,0.9838709677419355,17687.8,53454.200000000004,6932.900000000001,17836.300000000003,23047.4,6595.700000000001,1419.864,1550.9375,75375.5625,27019.3,24.0,48.6,80.8,80.0,74.65,84.3,37.5,62.1,7.51,6.15,,1054.6875,347.0625,39550.78125,22559.0625,68404.0,64092.79849765625,4677.666666666667,4947.5,51786.98118610625,21519.375,874.46875,7.558221340179443,726.6036376953125,154000.0,2321.0,80080.0,520.0,179564.0,1166.0,95480.0,620.0,84.8,,,,,,,1459.92,9.48,86086.0,559.0,7.55,0.4459691252144081,0,10003,10004,9993,9977,122
2019-02-27,154391.5,61602.2085,399.0,140959.4395,913.0,61293.4255,397.0,8445.21505,54.7,12984.325149999999,84.1,,,1905.19111,12.34,93.0,7.65,0.4370208105147864,0.8112821851155736,81.1,86.4,133.0,19.0,5.32,214240.4,173748.9644,7.04,7.36,30796.0,8391.5,7066.0,194397.0,5899.59375,6206.915,1.4971402883529663,0.48036620020866394,1.4740078449249268,0.49357813596725464,1.5011489391326904,0.7825777530670166,1.4907656908035278,0.5855073630809784,4.798993252660341,10.356164383561644,35330.0,5.0,49.0,12.0,41.2,2.36,44.7,,0.28,608.0,29.582599639892575,7.6,0.9895397489539749,0.95625,0.1337209302325581,0.9718026183282982,0.9787234042553191,17543.1,53653.50000000001,6812.800000000001,17403.9,22521.4,6647.9,1287.528,1455.40625,63746.79375,22012.8,23.450000000000003,43.8,79.94999999999999,77.3,74.94999999999999,82.7,37.3,77.9,7.385,6.07,14.809768333333334,1013.625,331.375,37808.212499999994,21539.375,60924.0,52626.78412796874,4343.166666666667,4474.333333333333,42075.113910311,21413.75,1133.21875,8.09599494934082,713.8077392578125,146000.0,2509.0,69788.0,478.0,163520.0,1120.0,82344.0,564.0,84.0,6278.0,43.0,7533.6,51.6,,,1449.78,9.93,81906.0,561.0,7.65,0.4267857142857143,0,9981,9975,9956,9933,142
2019-02-28,163126.0,35561.468,218.0,114840.704,704.0,60030.368,368.0,,,,,,,1533.3844000000001,9.4,91.0,7.82,0.3096590909090909,0.6753259537704819,83.5,84.0,138.0,19.1,5.07,203655.4,170052.259,7.05,7.48,33944.0,8126.0,7082.0,194404.0,6272.890625,6318.455,1.508009910583496,0.46798425912857056,1.5096211433410645,0.6180404424667358,1.5007095336914062,0.7566124796867371,1.5061135292053225,0.6142123937606812,4.943233811065462,9.75483870967742,17917.46,5.0,50.0,13.0,,,,,0.28,,34.461265563964844,7.58,0.9887387387387387,0.9502982107355865,,0.964824120603015,0.9712389380530974,17796.399999999998,52966.4,6839.699999999999,16193.7,22350.800000000003,6146.500000000001,1420.272,1194.1875,59709.375,79035.16,23.85,50.0,80.1,79.4,75.1,82.4,38.55,70.8,7.37,6.01,14.207814166666667,907.75,291.25,34993.7625,18931.25,60296.0,53789.9368359375,4200.916666666667,4321.833333333333,43085.73940558594,21445.541666666668,1158.21875,8.208504676818848,711.138916015625,155000.0,2453.0,68820.0,444.0,155930.0,1006.0,70060.0,452.0,84.5,,,,,,,1233.8,7.96,81530.0,526.0,7.61,0.44135188866799197,0,9954,9976,9971,9955,145
2019-03-01,156561.5,,,140592.227,898.0,79533.242,508.0,,,,,,,,,94.0,7.62,,0.8395772741460609,81.8,86.4,143.0,18.9,4.96,204713.9,167455.9702,7.08,7.41,35236.0,8561.5,7088.0,194401.0,6012.03125,6771.764999999999,1.4933675527572632,0.5090965628623962,1.4578074216842651,0.7082555294036865,1.4972716569900513,0.7078618407249451,1.4828155438105266,0.6417379776636759,4.820763150111245,10.216216216216216,29627.839999999997,8.0,71.0,23.0,,,,,0.46,,37.1545295715332,7.54,0.9841584158415841,0.9333958724202627,,0.9456264775413711,0.9506437768240343,16818.500000000004,52165.0,6940.600000000001,16723.7,9270.7,6156.100000000001,1159.848,1154.53125,59112.0,,28.2,51.2,82.0,78.3,75.45,80.1,38.8,74.5,7.335,5.91,11.177118333333333,710.0625,269.1875,27550.425,17497.1875,59768.0,49342.2642,4280.25,4402.916666666667,40460.656643999995,21547.791666666668,1573.09375,8.156929969787598,718.22998046875,148000.0,2547.0,74740.0,505.0,157768.0,1066.0,68968.0,466.0,86.7,,,,,,,1252.0800000000002,8.46,82584.0,558.0,7.31,0.473733583489681,0,9959,9954,9926,9910,126
2019-03-02,142445.75,,,79627.17425,559.0,44443.074,312.0,,,,,,,,,98.0,7.7,,,,,,,,,,,,34388.0,8445.75,10226.0,194399.0,5549.78125,7324.46,1.5065544843673706,0.4204573631286621,1.3764036893844604,0.5058063864707947,1.502436637878418,0.6221573948860168,1.4617982705434165,0.5161403814951578,,,42744.68,8.0,53.0,25.0,,,,,0.7,,42.03612518310547,7.46,0.9824945295404814,0.9450777202072539,,0.9132589838909542,0.9591503267973857,16123.7,52638.899999999994,6664.7,17319.9,8680.4,6032.799999999999,683.976,1062.96875,54424.0,,,,,,,,,,,,10.040094166666666,421.625,295.125,14967.6875,19183.125,58348.0,45429.0734,4049.3333333333335,4164.416666666667,,21130.416666666668,1601.90625,8.363333702087402,719.5896606445312,134000.0,2407.0,61238.0,457.0,129310.0,965.0,82008.0,612.0,92.4,,,,,,,1081.38,8.07,67670.0,505.0,7.5,0.4735751295336788,0,9936,9940,9933,9929,144
2019-03-03,135244.25,,,82498.9925,610.0,44901.091,332.0,,,,,,,,,70.0,7.75,,,,,,,,,,,,33248.0,8244.25,7090.0,194391.0,5205.375,7797.075,1.681886911392212,0.6897426247596741,1.6694363355636597,0.7186498045921326,1.671528697013855,0.667203962802887,1.6742839813232422,0.6918654640515646,,,29636.199999999997,7.0,49.0,39.0,,,,,0.38,,29.786407470703125,7.37,0.9870609981515711,0.9492227979274611,,0.9452449567723343,0.9368932038834952,15624.099999999999,50742.700000000004,6582.599999999999,16120.199999999999,8801.4,5979.3,778.8000000000001,970.65625,49697.600000000006,27643.68,,,,,,,,,,,14.4823525,421.5625,290.9375,14965.46875,18910.9375,58848.0,41483.82916000001,4030.5833333333335,4193.833333333333,,20885.791666666668,1229.28125,8.36984634399414,718.8971557617188,127000.0,2493.0,68707.0,541.0,122555.0,965.0,78486.0,618.0,93.5,,,,,,,881.38,6.94,68326.0,538.0,7.7,0.5606217616580311,0,9932,9924,9897,9858,136
2019-03-04,151330.75,26331.5505,174.0,104569.54825,691.0,47215.194,312.0,,,,,,,1490.6078875,9.85,72.0,7.69,0.25180897250361794,0.6266099036417335,81.1,86.0,119.0,19.1,4.7,205772.4,166881.4164,7.14,7.23,42020.0,8330.75,7256.0,194403.0,5772.0,7413.835,2.133039712905884,0.6256523132324219,1.9427411556243896,0.8056792616844177,1.9474300146102905,0.6819013357162476,2.0077369610468545,0.704410970211029,5.255392575953865,10.573426573426573,67916.15999999999,7.0,65.0,18.0,,,,,0.37,,32.585731506347656,7.49,0.97953216374269,0.9363992172211351,,0.9548780487804878,0.9649805447470817,17705.1,51654.30000000001,6696.700000000002,16744.7,58335.6,6225.4,497.352,1094.0,52183.8,,23.9,47.7,80.4,78.4,74.45,82.4,39.55,71.8,7.3599999999999985,5.59,13.479756666666665,464.9375,353.5625,18388.278124999997,22981.5625,59000.0,44061.361445,4209.0,4325.833333333333,35425.33460178001,21045.875,804.4375,8.140092849731445,721.0227661132812,143000.0,2443.0,48906.0,342.0,146146.0,1022.0,73502.0,514.0,98.8,,,,,,,1172.6,8.2,68068.0,476.0,7.47,0.33463796477495106,0,9865,9855,9851,9852,158
2019-03-05,147986.0,33148.864,224.0,121496.506,821.0,53274.96,360.0,,,,,,,1469.50098,9.93,67.0,7.7,0.2728380024360536,,,,,,,,,,,47120.0,8986.0,10008.0,194396.0,5728.125,7325.174999999999,1.994361162185669,0.5833398699760437,1.9963632822036743,0.6710471510887146,1.9901701211929321,0.6883502006530762,1.9936315218607583,0.6475790739059448,,,93674.87999999999,8.0,64.0,17.0,,,,,0.48,,31.28683090209961,7.52,0.9805825242718447,0.9373776908023483,,0.9398496240601504,0.9712837837837838,16416.9,50437.9,6707.200000000001,16349.3,20907.300000000003,6585.199999999999,635.928,945.84375,45116.746875000004,40851.55,,,,,,,,,,,10.91567,433.9375,311.3125,15404.78125,20235.3125,58672.0,38094.29921320313,4323.25,4443.916666666667,,21042.291666666668,793.90625,8.014656066894531,725.7713623046875,139000.0,2532.0,57268.0,412.0,142058.0,1022.0,82288.0,592.0,93.9,,,,,,,1109.22,7.98,80481.0,579.0,7.55,0.40313111545988256,0,9884,9866,9854,9833,134
2019-03-06,150444.75,45434.3145,302.0,106213.9935,706.0,49947.657,332.0,7898.349375,52.5,8846.1513,58.8,493.45878,3.28,1579.669875,10.5,90.0,7.57,0.4277620396600567,0.6074180145227998,81.7,87.5,106.0,19.2,4.71,214028.7,174861.4479,7.21,7.14,32860.0,7444.75,6216.0,199375.0,107.5,8503.494999999999,1.9982504844665527,0.6494515538215637,1.9778661727905273,0.5930200219154358,1.990281343460083,0.6977149844169617,1.988799333572388,0.6467288533846537,6.103809742384611,10.573426573426573,31266.480000000003,13.0,81.0,27.0,40.3,2.22,42.1,0.06,0.51,,25.90788459777832,7.45,0.9833546734955185,0.934991974317817,0.35330261136712743,0.9592,0.96484375,17573.5,54212.49999999999,6787.1,18301.300000000003,21073.899999999998,6988.4,939.504,1020.09375,47842.396875,54756.23,23.6,46.9,80.6,79.3,74.1,85.0,36.45,71.2,7.41,5.59,12.244795,466.875,297.625,17017.59375,19345.625,55280.0,42626.073527578126,4129.083333333333,4246.666666666667,34356.61526322797,21126.833333333332,1103.0625,8.214606285095215,720.8597412109375,143000.0,2421.0,111683.0,781.0,178178.0,1246.0,109824.0,768.0,84.1,6234.8,43.6,9309.3,65.1,772.2,5.4,1787.5,12.5,81510.0,570.0,7.47,0.6268057784911717,4,9819,9765,9737,9742,151
2019-03-07,152972.75,36101.569,236.0,100197.15125,655.0,44056.152,288.0,,,,,,,1431.82494,9.36,58.0,7.65,0.3603053435114504,0.6050436725391269,81.4,84.2,109.0,19.0,5.04,203443.7,165603.1718,7.24,7.49,32956.0,6972.75,6468.0,203651.0,0.0,9450.154999999999,1.9951105117797852,0.888628363609314,1.9921497106552124,0.7214685082435608,2.0022261142730713,0.7417781352996826,1.996495445569356,0.7839583357175192,5.789080849315333,10.356164383561644,65326.799999999996,8.0,54.0,20.0,,,,,0.52,494.0,26.36007881164551,7.5,0.9919273461150353,0.9693877551020408,,0.951851851851852,0.9829787234042553,17291.199999999997,53966.99999999999,6888.8,18418.1,21226.6,6419.7,578.496,1312.84375,63541.6375,66092.07,,48.4,,78.4,73.8,82.4,36.849999999999994,72.0,7.505,5.67,14.5502425,485.125,321.125,17876.856249999997,20873.125,57688.0,50889.76228125,4253.083333333333,4372.75,,21309.25,1362.0625,8.048602104187012,715.9016723632812,146000.0,2333.0,144686.0,991.0,257544.0,1764.0,171550.0,1175.0,88.0,,,,,,,1576.8,10.8,76066.0,521.0,7.5,0.5617913832199547,0,9792,9848,9845,9834,126
2019-03-08,152834.25,,,101787.6105,666.0,44627.601,292.0,,,,,,,,,35.0,7.7,,0.6156543174997315,80.1,81.4,101.0,19.0,5.29,206407.5,165332.4075,7.19,6.95,32620.0,6834.25,6342.0,203394.0,0.0,9271.404999999999,2.0055429935455322,0.8480716347694397,2.0135350227355957,0.6866094470024109,2.0081851482391357,0.9138405919075012,2.0090877215067544,0.8161738912264506,5.709248418171762,10.356164383561644,99569.4,3.0,58.0,21.0,,,,,0.4,,24.437255859375,7.49,0.9928571428571429,0.9461966604823747,,0.9540229885057471,0.9659090909090909,17438.800000000003,54838.59999999999,6970.5,18254.1,21431.3,6593.1,,1172.5625,59097.15,,23.6,50.4,78.8,77.7,74.0,81.3,38.150000000000006,64.0,7.245,5.39,14.18373,517.3125,349.4375,19735.471875000003,22713.4375,61616.0,50184.05686375,4238.333333333333,4363.5,39545.036808635,21482.833333333332,1629.15625,8.160075187683105,716.77001953125,146000.0,2200.0,61320.0,420.0,157388.0,1078.0,89936.0,616.0,90.9,,,,,,,1270.2,8.7,64970.0,445.0,7.25,0.3896103896103896,-3,9864,9894,9925,9936,112
2019-03-09,145813.75,,,86613.3675,594.0,35286.9275,242.0,,,,,,,,,26.0,7.74,,,,,,,,,,,,31508.0,6813.75,6430.0,203091.0,0.0,8889.595,2.0129075050354004,0.7716506719589233,1.6219123601913452,0.57843416929245,1.9791213274002075,0.9952114820480347,1.8713137308756511,0.7817654410998026,,,100951.0,3.0,59.0,31.0,,,,,0.45,,24.22593688964844,7.57,0.99,0.9452690166975881,,0.9285714285714285,0.9279069767441861,17179.4,54444.5,6978.900000000001,18961.199999999993,21155.2,6373.000000000002,,951.96875,47979.225,,,,,,,,,,,,11.9629125,449.875,305.875,15970.5625,19881.875,56400.0,40742.948783125,4208.0,4325.583333333333,,21512.208333333332,2003.9375,8.446769714355469,717.237548828125,139000.0,2178.0,41700.0,300.0,149842.0,1078.0,59770.0,430.0,91.2,,,,,,,875.7,6.3,61021.0,439.0,7.48,0.2782931354359926,0,9978,9994,9996,9983,125
2019-03-10,154363.0,,,87369.458,566.0,35194.764,228.0,,,,,,,,,71.0,7.75,,,,,,,,,,,,33028.0,6363.0,6492.0,203960.0,0.0,9326.46,1.8175078630447388,0.8980262279510498,1.5424621105194092,0.5809730291366577,2.0084078311920166,0.9912315011024475,1.7894592682520551,0.8234102527300516,,,101924.4,3.0,55.0,12.0,,,,,0.31,,29.15736198425293,7.63,0.99375,0.9572981366459627,,0.9578804347826088,0.981651376146789,16949.9,53266.1,6962.099999999999,18924.700000000004,20999.799999999996,5784.0,,889.25,44818.2,41669.6,,,,,,,,,,,11.2115025,417.5625,278.4375,14823.46875,18098.4375,57120.0,38058.672835,4269.333333333333,4384.833333333333,,21441.625,1754.875,8.022510528564453,718.5775146484375,148000.0,2309.0,71040.0,480.0,190624.0,1288.0,96792.0,654.0,91.4,,,,,,,1089.28,7.36,78884.0,533.0,7.6,0.3726708074534161,0,9989,9984,9977,9979,140
2019-03-11,160947.25,25429.6655,158.0,90130.46,560.0,33477.028,208.0,8691.1515,54.0,9077.4249,56.4,722.6531525,4.49,1382.5368775,8.59,31.0,7.87,0.28214285714285714,0.5263728474618461,81.7,83.4,117.0,19.1,5.06,209583.0,171229.31100000002,7.15,7.61,27192.0,5947.25,7280.0,188307.0,0.0,7621.1849999999995,1.7770198583602905,1.6540058851242065,1.7702916860580444,0.47899672389030457,1.867030143737793,0.8805603981018066,1.8047805627187088,1.0045210023721058,6.964490347201027,9.75483870967742,80080.0,7.0,59.0,20.0,41.6,1.72,45.0,0.06,0.34,,33.352996826171875,8.08,0.9871794871794872,0.9694616977225673,0.27419354838709675,0.9767600820232399,0.9838449111470113,17298.6,53091.600000000006,6633.2,17660.500000000004,20651.2,5824.099999999999,,1004.71875,49432.162500000006,121916.43,23.8,49.2,80.2,78.5,74.7,83.0,38.8,72.1,7.045,5.27,12.514413333333332,395.625,321.125,15350.249999999998,20873.125,55080.0,45271.29059906251,4060.6666666666665,4166.083333333333,36307.575060448136,21005.791666666668,946.5,9.854537963867188,722.25146484375,155000.0,2405.0,84630.0,546.0,299460.0,1932.0,191890.0,1238.0,89.0,7285.0,47.0,9610.0,62.0,911.4,5.88,2267.65,14.63,86800.0,560.0,7.69,0.2826086956521739,0,9986,10007,10000,9985,123
