INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;PRES00;PRES07;PRES13;PRES18;PRESMAX;HPRESMAX;PRESMIN;HPRESMIN
9434;2018;8;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;9870;9885;9869;9845;9889;10;9845;99
9434;2018;8;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;9876;9894;9868;9849;9894;7;9849;18
9434;2018;8;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;9868;9880;9860;9844;9882;9;9843;17
9434;2018;8;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;9877;9889;9875;9860;9892;9;9860;18
9434;2018;8;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;9876;9882;9863;9833;9884;8;9832;17
9434;2018;8;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;9864;9864;9835;9808;9865;7;9807;18
9434;2018;8;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;9818;9822;9793;9791;9851;21;9774;15
9434;2018;8;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;9840;9846;9819;9795;9850;8;9783;16
9434;2018;8;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;9814;9851;9864;9888;9924;24;9808;2
9434;2018;8;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;9924;9946;9928;9902;9948;8;9902;99
9434;2018;8;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;9933;9931;9898;9867;9933;0;9865;99
9434;2018;8;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;9876;9871;9830;9824;9876;0;9821;16
9434;2018;8;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;9839;9845;9832;9826;9879;23;9818;17
9434;2018;8;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;9876;9891;9889;9876;9900;24;9872;17
9434;2018;8;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;9897;9899;9877;9843;9901;8;9843;18
9434;2018;8;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;9859;9861;9839;9832;9883;24;9822;16
9434;2018;8;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;9883;9888;9880;9884;9921;24;9868;15
9434;2018;8;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;9919;9923;9904;9886;9923;7;9884;17
9434;2018;8;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;9916;9928;9906;9885;9930;8;9884;19
9434;2018;8;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;9904;9913;9888;9857;9913;7;9855;18
9434;2018;8;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;9880;9889;9858;9833;9890;8;9832;18
9434;2018;8;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;9857;9872;9853;9841;9874;9;9837;17
9434;2018;8;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;9868;9874;9863;9859;9890;22;9849;15
9434;2018;8;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;9887;9893;9880;9872;9898;9;9865;15
9434;2018;8;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;9885;9880;9860;9850;9885;0;9845;17
9434;2018;8;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;9879;9877;9855;9831;9880;9;9830;17
9434;2018;8;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;9855;9870;9857;9839;9873;9;9839;99
9434;2018;8;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;9855;9866;9846;9821;9869;6;9817;16
9434;2018;8;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;9854;9874;9871;9870;9905;23;9854;0
9434;2018;8;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;9904;9907;9891;9871;9912;9;9870;18
9434;2018;8;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;9894;9899;9884;9872;9902;9;9868;17
