INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2018;8;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;65;67;69;69;72;71;67;64;58;53;48;43;39;34;29;28;27;30;31;38;42;52;58;72;500;26;1630
9434;2018;8;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;65;66;67;70;71;69;66;59;55;52;46;42;32;27;25;26;28;30;33;35;35;38;46;71;430;24;1450
9434;2018;8;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;58;62;65;66;66;63;63;59;54;44;38;35;31;29;27;22;18;20;29;32;35;41;40;68;410;16;1710
9434;2018;8;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;42;45;45;48;49;51;53;49;44;43;37;34;33;29;28;25;23;22;24;32;40;42;42;42;53;550;21;1730
9434;2018;8;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;44;48;49;52;56;59;55;50;46;42;41;36;34;31;26;25;24;22;23;27;31;35;46;52;59;500;21;1650
9434;2018;8;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;57;59;60;66;69;61;53;52;50;44;39;32;29;25;24;22;20;23;23;25;46;51;54;69;500;20;9999
9434;2018;8;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;57;59;65;69;72;73;72;66;55;49;43;34;31;24;28;27;26;25;50;57;58;61;65;75;520;22;1730
9434;2018;8;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;64;66;67;65;66;63;60;57;54;52;46;45;39;36;34;35;38;47;72;72;78;78;79;82;2350;33;1540
9434;2018;8;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;82;83;84;87;90;91;67;62;56;49;45;40;36;36;35;35;38;36;41;42;44;52;55;57;91;430;35;1430
9434;2018;8;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;56;55;56;56;57;59;61;60;57;53;47;41;38;34;34;34;35;36;37;42;45;52;57;63;64;2310;34;9999
9434;2018;8;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;62;64;65;66;67;64;61;57;55;55;50;47;42;39;37;35;34;38;43;49;57;66;72;76;2359;33;1650
9434;2018;8;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;79;82;83;84;85;84;77;70;65;58;48;43;39;39;93;75;75;69;64;72;75;79;71;93;1500;35;1330
9434;2018;8;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;70;77;81;84;84;83;85;76;67;61;53;49;43;39;38;37;36;36;40;41;46;55;56;56;85;9999;36;1630
9434;2018;8;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;61;64;67;67;70;69;63;57;50;47;43;41;39;37;37;38;39;41;46;50;53;56;59;70;500;36;1450
9434;2018;8;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;61;62;64;67;71;69;64;59;56;50;45;40;35;34;31;31;26;29;35;39;43;51;55;72;530;24;1720
9434;2018;8;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;65;66;72;79;82;83;79;72;69;62;57;52;45;39;34;41;47;50;54;55;80;87;82;90;2220;34;1500
9434;2018;8;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;76;74;73;74;73;73;71;63;57;55;51;49;44;43;43;41;41;43;44;48;48;49;55;57;76;0;40;1440
9434;2018;8;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;61;62;60;61;65;65;65;55;52;49;44;41;40;39;36;35;34;35;37;40;44;53;57;67;620;33;1640
9434;2018;8;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;63;65;69;68;69;65;59;54;50;43;41;34;30;26;24;22;27;30;37;46;56;59;69;9999;22;1650
9434;2018;8;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;59;58;60;61;64;66;64;60;54;48;43;41;39;34;32;31;27;23;29;32;36;50;58;60;67;510;21;1640
9434;2018;8;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;61;61;63;65;66;66;62;57;50;47;44;39;36;34;30;27;28;31;37;36;42;52;52;67;510;27;1600
9434;2018;8;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;54;53;59;64;69;73;76;68;64;55;50;44;41;34;30;28;25;23;29;35;39;45;54;53;76;540;21;1620
9434;2018;8;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;58;61;64;66;66;71;75;69;60;58;52;48;44;41;37;37;39;40;42;46;50;53;58;59;75;550;36;1440
9434;2018;8;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;62;64;65;68;67;67;64;57;53;50;47;44;42;40;39;38;40;45;45;49;55;58;59;68;400;37;1550
9434;2018;8;25;ZARAGOZA/AEROPUERTO;249;0100152;413938;60;61;61;62;64;64;63;60;58;54;48;41;38;35;36;33;34;36;37;41;44;48;52;54;64;430;33;1440
9434;2018;8;26;ZARAGOZA/AEROPUERTO;249;0100152;413938;57;58;58;59;59;58;64;61;57;53;48;44;40;39;36;32;32;31;31;35;41;42;47;48;64;550;29;1640
9434;2018;8;27;ZARAGOZA/AEROPUERTO;249;0100152;413938;51;50;56;62;63;64;71;69;60;53;46;42;36;35;32;30;27;27;30;30;33;41;49;62;71;550;26;1610
9434;2018;8;28;ZARAGOZA/AEROPUERTO;249;0100152;413938;69;75;78;79;82;84;82;78;76;70;68;63;55;52;40;37;42;56;72;70;64;76;78;65;84;450;35;1510
9434;2018;8;29;ZARAGOZA/AEROPUERTO;249;0100152;413938;67;79;84;84;76;74;72;71;63;59;52;47;44;41;38;35;36;38;41;44;54;63;63;64;85;210;35;1450
9434;2018;8;30;ZARAGOZA/AEROPUERTO;249;0100152;413938;64;65;66;67;68;70;71;67;60;57;53;50;49;43;40;41;40;38;40;44;47;50;55;58;71;540;37;1650
9434;2018;8;31;ZARAGOZA/AEROPUERTO;249;0100152;413938;61;65;63;64;64;65;66;62;58;54;49;44;41;37;32;30;32;36;39;45;50;53;58;61;67;530;30;1500
