INDICATIVO;AÑO;MES;DIA;NOMBRE;ALTITUD;LONGITUD;LATITUD;HU00;HU01;HU02;HU03;HU04;HU05;HU06;HU07;HU08;HU09;HU10;HU11;HU12;HU13;HU14;HU15;HU16;HU17;HU18;HU19;HU20;HU21;HU22;HU23;HUMAX;HHUMAX;HUMIN;HHUMIN
9434;2020;1;1;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;93;95;96;96;97;98;98;98;98;98;97;95;94;93;93;94;95;94;95;96;96;97;97;98;9999;91;0
9434;2020;1;2;ZARAGOZA/AEROPUERTO;249;0100152;413938;96;97;98;98;98;98;98;98;98;98;97;96;96;94;94;93;94;94;94;93;93;94;94;94;99;710;92;1840
9434;2020;1;3;ZARAGOZA/AEROPUERTO;249;0100152;413938;94;94;94;95;95;95;97;94;94;94;93;91;88;84;80;76;77;81;83;84;85;88;88;91;97;600;76;1430
9434;2020;1;4;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;91;94;93;92;93;93;92;91;84;81;71;67;63;63;60;62;68;73;77;79;83;83;83;97;640;58;1440
9434;2020;1;5;ZARAGOZA/AEROPUERTO;249;0100152;413938;85;85;84;83;83;82;76;78;81;76;73;66;54;50;47;46;49;58;72;84;86;92;97;98;99;2350;46;1500
9434;2020;1;6;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;99;99;99;99;99;100;100;100;100;100;100;100;98;95;93;94;96;96;98;98;98;98;99;100;9999;92;1510
9434;2020;1;7;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;99;99;99;99;100;100;100;100;100;100;100;100;98;93;83;80;86;90;95;97;97;98;99;100;9999;80;1550
9434;2020;1;8;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;99;99;99;100;100;100;100;100;100;100;100;96;93;84;92;94;95;97;97;97;98;99;99;100;9999;84;1400
9434;2020;1;9;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;99;100;100;100;100;100;100;100;100;100;100;100;98;97;98;98;98;98;99;100;100;99;99;100;9999;97;1419
9434;2020;1;10;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;96;97;96;95;94;92;88;85;84;78;70;64;61;62;63;67;72;73;74;76;79;79;77;99;0;60;1310
9434;2020;1;11;ZARAGOZA/AEROPUERTO;249;0100152;413938;78;77;79;82;83;82;82;84;84;76;68;61;55;52;51;49;49;59;71;75;73;78;84;87;90;2340;47;1530
9434;2020;1;12;ZARAGOZA/AEROPUERTO;249;0100152;413938;88;90;89;87;89;90;90;89;93;84;80;68;57;52;50;62;65;76;83;87;89;91;95;98;98;2330;50;9999
9434;2020;1;13;ZARAGOZA/AEROPUERTO;249;0100152;413938;98;99;99;99;99;99;100;100;99;99;100;100;100;98;87;83;87;94;96;97;98;99;99;99;100;9999;83;1500
9434;2020;1;14;ZARAGOZA/AEROPUERTO;249;0100152;413938;100;100;100;100;99;100;100;100;100;100;100;100;100;86;80;80;79;88;94;96;97;98;98;98;100;9999;77;1530
9434;2020;1;15;ZARAGOZA/AEROPUERTO;249;0100152;413938;100;99;99;100;100;100;100;100;100;100;98;86;79;81;77;70;73;80;82;81;84;87;91;91;100;9999;66;1520
9434;2020;1;16;ZARAGOZA/AEROPUERTO;249;0100152;413938;91;93;94;95;96;97;98;98;99;97;86;76;72;63;61;62;63;67;73;79;82;82;85;86;100;830;60;1420
9434;2020;1;17;ZARAGOZA/AEROPUERTO;249;0100152;413938;88;90;92;92;94;93;92;97;97;75;65;61;55;46;53;53;58;63;68;74;74;79;75;80;97;9999;46;1250
9434;2020;1;18;ZARAGOZA/AEROPUERTO;249;0100152;413938;80;83;86;88;88;90;91;91;90;88;81;73;62;61;59;58;56;60;67;69;68;72;90;88;91;630;55;1610
9434;2020;1;19;ZARAGOZA/AEROPUERTO;249;0100152;413938;90;88;84;87;93;93;93;94;95;93;87;78;73;70;65;62;55;55;58;59;59;58;59;61;95;740;52;1620
9434;2020;1;20;ZARAGOZA/AEROPUERTO;249;0100152;413938;63;64;66;67;67;67;67;68;66;64;62;57;54;50;48;49;51;53;56;59;63;66;66;66;68;9999;48;1340
9434;2020;1;21;ZARAGOZA/AEROPUERTO;249;0100152;413938;68;67;69;68;74;77;89;94;94;93;93;94;96;97;97;96;94;94;92;92;95;97;98;98;98;2230;67;9999
9434;2020;1;22;ZARAGOZA/AEROPUERTO;249;0100152;413938;95;97;97;98;98;97;95;93;94;93;89;88;86;83;81;78;79;81;86;90;95;95;96;97;98;9999;78;1450
9434;2020;1;23;ZARAGOZA/AEROPUERTO;249;0100152;413938;99;98;99;98;99;99;99;98;99;98;96;89;71;72;72;75;73;82;85;85;86;87;86;89;99;9999;68;1210
9434;2020;1;24;ZARAGOZA/AEROPUERTO;249;0100152;413938;90;90;91;91;93;94;95;95;98;95;92;83;82;83;83;81;81;88;92;94;96;96;96;95;98;800;80;1130
